Name,Latitude,Longitude,Votes,Rating,Type,City
Howlin' Taco,40.695,-73.90433,6,4.5,mexican,ny
Taqueria La Nortena,40.72474,-73.95121,114,3.5,mexican,ny
Reyes Deli & Grocery,40.66731,-73.99162,211,4.5,mexican,ny
Blockheads,40.79024,-73.97274,244,3.5,mexican,ny
Evodio's Place,40.6913531760712,-73.9687436216104,3,4.5,mexican,ny
Don Panchito,40.7154074225537,-73.9603268362965,49,4.0,mexican,ny
Mole,40.780331,-73.950302,363,3.0,mexican,ny
Tito Murphy's,40.76034,-73.989743,13,4.0,mexican,ny
Patron Mexican Grill,40.75923,-73.99173,422,3.0,mexican,ny
Taqueria El Gallo Azteca,40.63842,-74.07867,111,4.5,mexican,ny
107 West Restaurant,40.8026581,-73.9680786,94,3.5,mexican,ny
San Loco,40.7210575087845,-73.987348174211,258,3.5,mexican,ny
The Creek & The Cave,40.7432511476929,-73.9517892774468,364,3.5,mexican,ny
Margarita Bar NYC,40.759132,-73.9886919,35,3.5,mexican,ny
Sidewalk Tacos,40.7284088,-73.9996719,30,4.0,mexican,ny
Blue Agave,40.6330902,-74.0268565,227,4.0,mexican,ny
Mallenche Mexican Grill,40.64911,-73.96427,90,4.0,mexican,ny
Tamale Lady,40.750843,-73.9801865,3,4.5,mexican,ny
Tacoria,40.721858,-74.044181,116,4.5,mexican,ny
Jalapeno King,40.660274,-73.994125,78,4.0,mexican,ny
Restaurant  Taqueria El Maguey,40.652107,-74.006272,33,4.5,mexican,ny
Juquila Mexican Cuisine,40.74727,-73.88318,161,4.0,mexican,ny
Taco Chulo,40.712542,-73.956488,409,3.5,mexican,ny
Villa Pancho Taqueria,40.6933447063192,-73.9664311287236,42,3.5,mexican,ny
Oaxaca Taqueria,40.7054473656225,-74.0083641817509,75,3.0,mexican,ny
Downtown Bakery Cocina Mexicana,40.72543,-73.98711,249,4.0,mexican,ny
Cancun,40.76578,-73.98379,362,3.0,mexican,ny
Homemade Taqueria,40.7279658,-73.8921686,275,4.0,mexican,ny
St James Deli,40.75843584113,-73.9247259526577,86,4.5,mexican,ny
Pablito's Taqueria,40.660156,-73.994186,57,4.0,mexican,ny
El Tepeyac Mexican Food,40.789737,-73.94786,25,4.5,mexican,ny
Abuela Antonia Mexican Restaurant,40.67499,-73.91091,6,4.5,mexican,ny
L Encanto D Lola,40.8001464434346,-73.9511863565111,258,3.5,mexican,ny
Mi Espiguita Taqueria,40.7612033639422,-73.9261436462402,113,4.5,mexican,ny
No Fun,40.72145,-73.98789,320,3.0,mexican,ny
Haab,40.71099,-73.94707,182,3.5,mexican,ny
Chuy’s Cantina,40.7114816829,-73.9509772823,4,4.5,mexican,ny
La Esquina - UES,40.7693131667402,-73.9577519273524,136,3.5,mexican,ny
Dos Toros Taqueria,40.7607084122727,-73.9784675091505,80,4.0,mexican,ny
Charrito's Restaurant,40.77707,-74.0136,607,3.0,mexican,ny
La Esquina Del Camaron Mexicano,40.74721,-73.88557,37,4.5,mexican,ny
Dos Toros Taqueria,40.7175893,-73.9579096,145,3.5,mexican,ny
Fast and Fresh Burrito Deli,40.68806,-73.98694,177,4.0,mexican,ny
Takumi Taco,40.7423295448078,-74.0061442013275,219,3.5,mexican,ny
La Mesita Restaurant,40.6992569,-73.9152222,79,4.0,mexican,ny
Las Delicias Mexicanas,40.79735,-73.94009,63,4.0,mexican,ny
Cerveceria Havemeyer,40.7116974,-73.9574585,124,3.5,mexican,ny
Hungry Burrito,40.7014612,-73.9051407,45,4.0,mexican,ny
Maya Taqueria,40.67796,-73.9685499,371,3.5,mexican,ny
Don Burrito,40.63548,-73.96271,99,3.5,mexican,ny
El Rinconcito Mix,40.67152,-73.95251,2,5.0,mexican,ny
Catrinas Mexican Grill,40.63248,-74.02767,106,3.5,mexican,ny
Cascabel Taqueria,40.8029136693265,-73.9679586979658,405,3.5,mexican,ny
Fatty Daddy Taco,40.62958,-74.02873,30,4.0,mexican,ny
Taco Bandito,40.7474763497109,-73.9971551748688,201,3.5,mexican,ny
The Points LES,40.71725,-73.99329,4,5.0,mexican,ny
Tacos Grand Central,40.7476230390695,-73.9740906903076,24,4.0,mexican,ny
Maya Taqueria,40.67763,-73.9798,54,3.5,mexican,ny
Oaxaca Taqueria,40.683345,-73.934967,85,3.5,mexican,ny
Burrito Loco,40.73195,-74.00154,272,3.0,mexican,ny
El Mariachi Restaurant,40.7460442,-73.8978364,46,4.0,mexican,ny
Uno Mas,40.75966,-73.94356,3,4.5,mexican,ny
Oaxaca Taqueria,40.6766700744629,-73.9839782714844,311,3.5,mexican,ny
Al Horno Lean Mexican Kitchen,40.75967,-73.96525,120,3.5,mexican,ny
Papi's Grill,40.67212,-73.97704,82,4.0,mexican,ny
Paquito's,40.728137,-73.985134,246,3.5,mexican,ny
La Palapa,40.727969,-73.985604,684,3.5,mexican,ny
Rosa Mexicano,40.7382,-73.99083,1471,3.5,mexican,ny
Big D's Grub Truck,40.703099,-73.9866598,1,4.0,mexican,ny
El Mexicano Restaurant and Cafe 2,40.67538,-74.00051,17,5.0,mexican,ny
Al Horno Lean Mexican Kitchen,40.7045938074589,-74.0092887729406,58,3.0,mexican,ny
Taco Bell,40.7627823419428,-73.9855951851852,41,3.5,mexican,ny
Quesadillas Doña Maty,40.7972183,-73.9390182,47,4.0,mexican,ny
Dos Toros Taqueria,40.75468,-73.99214,64,4.0,mexican,ny
Taco Santana,40.7079186820012,-73.9554587596491,149,4.0,mexican,ny
El Cantante,40.73019,-74.00762,1,4.0,mexican,ny
La Placita Oaxaquena,40.69496,-73.9546,9,3.5,mexican,ny
Don Patron Bar & Grill,40.64778,-73.96793,47,4.0,mexican,ny
Mexican Festival,40.79821,-73.96887,266,3.0,mexican,ny
El Sombrero,40.72124,-73.9875,339,3.5,mexican,ny
Morelos Authentic Mexican Cuisine,40.67185,-73.97898,20,4.5,mexican,ny
Tajin,40.70772,-74.01356,228,3.5,mexican,ny
Jalapeños,40.6408689715014,-74.0147714348883,41,4.0,mexican,ny
Oaxaca Taqueria,40.7631132993777,-73.9591559395194,85,3.5,mexican,ny
El Tenampa,40.662425336259,-73.9963044612931,85,4.5,mexican,ny
Bistro Casa Azul,40.79659,-73.93229,22,5.0,mexican,ny
Panchitas Place,40.66062,-73.99397,70,4.0,mexican,ny
Sofia's Taqueria,40.61884,-74.069421273585,155,3.5,mexican,ny
Dos Toros Taqueria,40.739847,-73.986326,134,3.5,mexican,ny
Amelia Grilled Burrito,40.7142741,-73.94591,12,4.0,mexican,ny
Al Horno Lean Mexican Kitchen,40.72504,-73.98739,37,3.0,mexican,ny
El Alto  Deli Mexican Food,40.7131291,-73.9053307,11,4.5,mexican,ny
Oxido,40.7547219061481,-73.9862432694773,33,3.5,mexican,ny
Orale Tacos,40.7689108,-73.9256464,44,4.0,mexican,ny
Mi Otra Casa Restaurant,40.743265,-73.874115,27,4.0,mexican,ny
Mexico 2000 Grocery,40.707683,-73.955017,68,4.0,mexican,ny
Court Street Grocers Lunch,40.71385,-73.95554,24,4.5,mexican,ny
DORADO Tacos & Quesadillas,40.75686,-73.97228,22,3.5,mexican,ny
Don Pepe Tortas & Jugos,40.651194,-74.004387,89,4.0,mexican,ny
Los Mariachis Restaurant,40.637732,-73.968047,108,3.5,mexican,ny
Tacos el Chicken,40.642616,-73.978576,29,4.0,mexican,ny
Arepitas,40.7297209600858,-73.9902131916715,5,4.5,mexican,ny
Coszcal De Allende,40.63617,-74.0262,127,4.0,mexican,ny
El Rey Del Taco Truck,40.76622,-73.91933,474,4.5,mexican,ny
Taqueria Y Fonda,40.8016168,-73.965212,491,3.5,mexican,ny
La Flor,40.74434,-73.91141,233,4.0,mexican,ny
Moe's Southwest Grill,40.7527917,-73.9859157,123,3.5,mexican,ny
Azteca Restaurant,40.743449,-73.9237466,7,4.5,mexican,ny
Ricos Tacos,40.64453,-74.01066,177,3.5,mexican,ny
Mi Nidito,40.767383,-73.989492,177,3.0,mexican,ny
Taco Bell Cantina,40.737979,-73.996795,1,5.0,mexican,ny
El Patron,40.6291321267293,-74.0767305716872,102,3.0,mexican,ny
De Mole Astoria,40.7625999,-73.9129028,362,4.0,mexican,ny
Automatic Slims,40.73632,-74.00817,92,3.5,mexican,ny
Bushwick Pita Palace,40.70753,-73.93965,200,3.5,mexican,ny
El Aguila,40.790573,-73.947715,191,4.0,mexican,ny
Manjares Mexico,40.7572483,-73.9155682,13,4.0,mexican,ny
Dos Toros Taqueria,40.7413,-73.99359,55,3.5,mexican,ny
Abajo,40.7191772,-74.0043869,7,3.5,mexican,ny
Hidalgo Mexican Food,40.7632870632524,-73.9415278658571,24,4.0,mexican,ny
Maz Mezcal,40.77741,-73.95103,348,3.5,mexican,ny
El Guacamole,40.74607,-73.89691,2,5.0,mexican,ny
Blue Agave Mexican Restaurant & Bar,40.6178877280414,-73.9990214085986,120,3.5,mexican,ny
Aztec Soul,40.68141578367,-73.8719404061003,75,3.5,mexican,ny
Sabor A Mexico Taqueria,40.7284353669,-73.9844540083,90,3.5,mexican,ny
Tacos y quesadillas,40.77993,-73.95546,16,4.5,mexican,ny
Casa Coriz,40.700894,-73.894801,7,4.5,mexican,ny
Tacos Y Jugos Genesis,40.7435971734647,-73.8868284970522,119,4.0,mexican,ny
Mex 'N Roll,40.7174719202704,-73.9585864853214,18,4.5,mexican,ny
Nacho Crespo,40.65249,-74.00661,7,5.0,mexican,ny
Arriba Arriba Sunnyside,40.74413,-73.92352,220,3.0,mexican,ny
Guajillo,40.7967861606349,-73.934840150695,33,4.5,mexican,ny
Side Park Cafe,40.7931,-73.95137,32,4.0,mexican,ny
Parrilladas Sunrise,40.75597,-73.88396,40,4.0,mexican,ny
"Tacos, Twins and Trains Taco Cart",40.7056431,-73.9333922,15,4.5,mexican,ny
El Gallo Taqueria,40.6035151454871,-73.9779098353486,212,4.0,mexican,ny
Zona Tribecca,40.71865,-74.01008,30,3.5,mexican,ny
Tacos Cuautla Morelos,40.7274619080615,-73.9832050287211,117,3.5,mexican,ny
El Rey del Taco Deli,40.744433,-73.915326,45,4.0,mexican,ny
Dos Toros Taqueria,40.7739509,-73.9594762,370,3.5,mexican,ny
Taco Recipes,40.7152606869718,-73.9900060870141,34,3.5,mexican,ny
Regalo De Juquila,40.69748,-73.93168,112,3.0,mexican,ny
Ho'Brah a taco joint,40.6306496,-74.1030273,295,3.5,mexican,ny
Haab,40.6694419,-73.983094,156,3.5,mexican,ny
Tribeca Taco Truck,40.7163993595972,-74.0044404587666,1,5.0,mexican,ny
Taqueria Cocoyoc,40.702385,-73.915728,117,3.5,mexican,ny
El Ranchito Poblano,40.6382316,-73.9536798,105,3.0,mexican,ny
Los Pollitos III,40.69366,-73.96517,149,2.5,mexican,ny
Athens Grill & Sports Bar,40.7671808396101,-73.9218648523092,191,4.0,mexican,ny
Tulcingo Del Valle,40.762756,-73.993545,264,3.5,mexican,ny
Tacos El Dorado,40.6476,-73.95846,44,4.5,mexican,ny
Mezcal's Mexican Restaurant- Carroll Gardens,40.676055,-73.999229,62,3.0,mexican,ny
Las Panteras Negras,40.79279,-73.9405,30,4.5,mexican,ny
Mi Mariachi Taqueria,40.73156,-74.06974,266,4.5,mexican,ny
Gueros,40.66873,-73.99035,12,4.0,mexican,ny
Mexikosher,40.78458,-73.97393,74,3.5,mexican,ny
Cholula Deli,40.70095,-73.91416,12,4.5,mexican,ny
Tacos Y Quesadillas Mexico,40.7686908,-73.9849574,46,4.0,mexican,ny
Adriana's Mexican Cuisine,40.6215899976324,-73.9607000192103,8,4.5,mexican,ny
Mama Lupita's Bistro,40.655989,-74.003119,17,5.0,mexican,ny
Taco Dumbo @ Rose Mansion,40.7488694,-73.989203,1,5.0,mexican,ny
El Nuevo Amanecer Restaurant,40.72098,-73.9872,126,3.0,mexican,ny
Mex Carrolls Diner,40.68556,-74.00276,31,4.0,mexican,ny
Grand Morelos,40.71188,-73.94367,198,3.5,mexican,ny
Agave,40.734767,-74.002415,1273,3.5,mexican,ny
Taqueria El Puente,40.61667,-74.03052,109,4.0,mexican,ny
Al Horno Lean Mexican Kitchen,40.74004,-73.98453,86,3.0,mexican,ny
Taqueria El Fogon,40.7044101,-73.9291005,157,3.5,mexican,ny
Cafe Los Arcos,40.7072619,-73.9395899,89,3.5,mexican,ny
La Posada Mexican Food,40.74115,-73.98189,214,3.5,mexican,ny
Tacos Al Suadero,40.7482863,-73.879015,144,3.5,mexican,ny
Mr Burrito,40.7409739,-73.921299,25,4.5,mexican,ny
La Casa de Los Tacos,40.7740104861106,-74.06321,181,4.0,mexican,ny
Sidewalk Tacos,40.79409,-73.94026,69,4.5,mexican,ny
Tequila Chito's Mexican Grill,40.7460136413574,-74.0009002685547,201,2.5,mexican,ny
Tacos El Vagabundo,40.743566,-73.923362,91,4.5,mexican,ny
Sabor A Mexico,40.772556,-73.957035,175,3.5,mexican,ny
Noche Mexicana,40.79742,-73.96814,255,3.0,mexican,ny
Las Quesadillas,40.7481079,-73.8805389,8,5.0,mexican,ny
Esquina Tequila,40.75285,-73.92371,14,3.0,mexican,ny
Pipo's Mexican Restaurant,40.7994318892483,-73.9398034173906,53,4.0,mexican,ny
La Chula NYC,40.752901,-73.9773022,75,3.5,mexican,ny
Breakfast Burritos El Donkey,40.7421586,-74.0047099,23,4.5,mexican,ny
Tulcingo Restaurant,40.7490812325978,-73.869453089545,29,4.0,mexican,ny
Tacos y Quesadillas Mexicanos,40.7456882160225,-73.9029264450073,41,4.0,mexican,ny
New Mexico Place II,40.701727,-73.9060716709411,36,4.0,mexican,ny
El Mariachi Restaurant,40.7611304286653,-73.9233571500763,232,3.5,mexican,ny
Dos Toros Taqueria,40.7130865074113,-74.0160842315927,107,3.5,mexican,ny
Chipotle Mexican Grill,40.7067300775159,-74.0069423717269,171,3.5,mexican,ny
Burger One,40.7752780616283,-73.9587344974279,190,4.0,mexican,ny
Aroma A Mexico Taqueria,40.66637,-73.99246,60,3.0,mexican,ny
Sol Azteca,40.719431,-74.049646,6,4.5,mexican,ny
Santa Ana Restaurante Y Taqueria,40.7019462585449,-73.9190216064453,18,3.5,mexican,ny
El Encanto De Lola 2,40.80389,-73.94865,38,3.5,mexican,ny
Chipotle Mexican Grill,40.709753534351,-74.006442636788,109,3.0,mexican,ny
Nuevo Tacos Al Suadero,40.74872,-73.87206,30,4.0,mexican,ny
Izzy’s Taqueria,40.6648701175503,-73.9368999749422,8,3.5,mexican,ny
Sonia Restaurant,40.671665,-73.99118,1,4.0,mexican,ny
Itzel's Taqueria Deli,40.6994,-73.92319,1,5.0,mexican,ny
The Boss of the Tacos,40.7563152,-73.912865,27,4.5,mexican,ny
Taqueria Restaurante Mi Barrio,40.6415601,-73.981455,23,4.0,mexican,ny
Tacos Lopez,40.622853,-74.028478,48,4.5,mexican,ny
Taco Rey de Oro,40.74416,-73.91249,73,4.5,mexican,ny
Parada 47,40.763092,-73.99443,45,4.0,mexican,ny
Aldys Restaurant,40.7590884,-74.0436112,12,5.0,mexican,ny
Oaxaca Taqueria,40.7148433,-73.9626569,41,3.0,mexican,ny
El Toro Mexican Grill,40.7058516,-74.0122291,111,3.0,mexican,ny
Molcajetes,40.7185,-74.08314,13,4.5,mexican,ny
Casa de Julia,40.74618,-73.89954,8,4.0,mexican,ny
Taqueria Buen Provecho,40.712779,-73.918381,1,4.0,mexican,ny
Antojitos Mexicanos,40.705406,-73.943206,37,3.5,mexican,ny
LA Burrito,40.70235,-73.92837,171,3.0,mexican,ny
Lime Jungle Empanadas,40.743201852814,-73.9966291921214,107,3.5,mexican,ny
Chipotle Mexican Grill,40.6943493075516,-73.9918306239252,192,3.5,mexican,ny
Mariachi Taco,40.68428,-73.86913,20,3.5,mexican,ny
La Cemita Restaurant,40.6165924072266,-73.9853973388672,29,4.0,mexican,ny
The Burrito Shoppe,40.6439103578422,-74.0777564987996,53,4.0,mexican,ny
Los Cuernos,40.72598,-74.03594,94,3.5,mexican,ny
Palacios Cafe,40.6510937958956,-74.0037050843239,20,4.5,mexican,ny
Los Dos,40.7161737435222,-74.0379417151063,42,3.5,mexican,ny
Tacos Morelos,40.7053992525685,-74.007755112878,5,4.5,mexican,ny
Orale Mexican Kitchen,40.754888,-74.029532,155,4.0,mexican,ny
Los Tres Potrillos,40.65289,-74.00621,68,3.0,mexican,ny
El Rancho Burritos,40.7603099,-73.99087,121,3.5,mexican,ny
Coatzingo Restaurant,40.74759,-73.88623,50,4.0,mexican,ny
El Rey del Sabor,40.7622400274526,-73.9663818196397,72,4.0,mexican,ny
Pico Taco,40.73618,-74.03045,29,4.0,mexican,ny
Mezcals Mexican Restaurant,40.675832459091,-73.980664999247,130,3.0,mexican,ny
Sombrero Mexican Restaurant,40.7611200213432,-73.9870921522379,324,2.5,mexican,ny
Oaxaca Taqueria,40.77964,-73.95081,87,3.5,mexican,ny
Home Made Taqueria,40.72068,-73.94385,1,4.0,mexican,ny
The Brothers Cafe,40.74607,-73.924109,94,4.5,mexican,ny
Dos Toros Taqueria,40.7540578242766,-73.9859579131007,83,3.5,mexican,ny
El Paso,40.7953765043962,-73.9454336070241,16,3.5,mexican,ny
Loquito,40.7391797315296,-74.0302836184233,60,4.0,mexican,ny
El Loco Burrito,40.7147469,-73.9445868,189,3.0,mexican,ny
La Chona's,40.7593333,-73.9193226,15,3.5,mexican,ny
Las Tainas,40.7078337723625,-73.955848724345,11,3.5,mexican,ny
Taco Bell,40.7084473138228,-74.0050455968377,21,2.0,mexican,ny
Taco Cafe 11-11,40.70758,-73.9558796,5,4.5,mexican,ny
Cafe Nube,40.6548694703676,-74.0042694635451,1,5.0,mexican,ny
Las Chelitas,40.62128,-74.00662,19,4.5,mexican,ny
La Espiga Restaurant,40.7474932045277,-73.8629732390564,13,4.5,mexican,ny
Chipotle Mexican Grill,40.690061,-73.983969,8,4.5,mexican,ny
Pinks Cantina,40.72664,-73.99202,5,4.5,mexican,ny
Zabrosura,40.6032401,-74.0834004,42,4.5,mexican,ny
Burrito Bar,40.630321,-74.108752,203,3.0,mexican,ny
La Pasadita Taco Truck,40.697104,-73.934752,8,4.5,mexican,ny
Taqueria Diana,40.71936,-73.98512,53,3.0,mexican,ny
Mi Querido Mexico Lindo,40.79733,-73.93816,12,4.5,mexican,ny
TRI Mexican Tacos,40.73918,-73.98977,10,4.5,mexican,ny
Agave,40.74566,-73.97852,42,2.5,mexican,ny
Taco Bell Cantina,40.753013,-73.992432,31,3.0,mexican,ny
Don Chucho,40.6267799,-74.12688,15,4.5,mexican,ny
Aqui En Bella Puebla,40.748914629221,-73.872199729085,27,3.5,mexican,ny
Antojitos mexicanos,40.63984,-74.01598,2,5.0,mexican,ny
Panaderia Mi Mexico Pequeño,40.6474609375,-74.0074691772461,10,4.5,mexican,ny
La Piedra Del Sol,40.7795,-74.01768,16,5.0,mexican,ny
Latino Bites,40.7558072,-73.8825566,32,4.0,mexican,ny
Tacos Lupita,40.6189964711666,-73.9900372177362,48,4.5,mexican,ny
Taco Veloz,40.747793,-73.87985,59,4.5,mexican,ny
Paloma at The Hotel Hendricks,40.751761,-73.984092,9,3.0,mexican,ny
Taco Today,40.7405494712194,-73.9226905016578,11,4.5,mexican,ny
Tacos El Nopal,40.6228991,-74.02505,33,4.0,mexican,ny
The Haab,40.740273,-73.917675,177,4.0,mexican,ny
Mr. Nice Guy Deli & Grill,40.7054199,-73.94447,10,4.5,mexican,ny
El Paso Mexican Grill,40.635877,-73.962081,168,3.0,mexican,ny
Los Tres Chilitos,40.75021,-74.04619,196,4.0,mexican,ny
Dekalb Taco,40.691126,-73.9825963,49,3.0,mexican,ny
Taco Bell Cantina,40.74432,-73.99572,36,2.5,mexican,ny
El Don Taqueria & Grocery,40.744444,-73.910731,21,4.5,mexican,ny
Cozumel Tortilla,40.76944,-73.98867,72,3.0,mexican,ny
Mexican cantina,40.61302,-74.12178,14,4.0,mexican,ny
Taqueria El Barrio,40.7982299,-73.93419,41,3.5,mexican,ny
El Sol de Cholula,40.7003,-73.92452,30,4.0,mexican,ny
Piaztlan,40.671852,-74.003242,1,5.0,mexican,ny
Bubby's Burritos on Wheels,40.7153,-74.03406,4,4.5,mexican,ny
Rancho Tequileria,40.793432,-73.971356,7,3.5,mexican,ny
Las Viandas,40.700604,-73.894066,6,3.5,mexican,ny
Al Horno Lean Mexican Kitchen,40.762149,-73.990997,239,3.5,mexican,ny
Taqueria Madelin,40.699245,-73.915595,3,5.0,mexican,ny
Taco Bell,40.73529,-73.99285,145,3.5,mexican,ny
Las Conchitas Bakery,40.64579,-74.00941,11,4.5,mexican,ny
Chipotle Mexican Grill,40.7042967823792,-74.0129579731419,155,3.0,mexican,ny
Gringo's,40.7216329213934,-74.0476842694786,452,3.5,mexican,ny
Panaderia La Mixteca Poblana,40.637596973899,-74.0799138202344,12,4.5,mexican,ny
Alta Calidad,40.680134,-73.968232,3,3.0,mexican,ny
La Troca del Sabor,40.716173,-73.959511,37,4.5,mexican,ny
Tacos Molly,40.69921,-73.92689,2,3.5,mexican,ny
Jalisco Tacos,40.80622,-73.91748,17,4.0,mexican,ny
La Chula,40.7748020963296,-73.8734815388558,34,2.5,mexican,ny
Tia Julia Taco Truck,40.74242,-73.8789,22,4.5,mexican,ny
Chipotle Mexican Grill,40.7311619343981,-73.9934292,130,3.0,mexican,ny
Sabor A Mexico,40.77953,-73.94704,140,3.5,mexican,ny
Tacos Deliciosos El Amigo,40.64096,-74.01802,3,4.5,mexican,ny
Delicias Puebla,40.7481134585446,-73.8776576891541,1,5.0,mexican,ny
Mally's Deli & Grocery,40.7036972045898,-73.9264450073242,38,4.5,mexican,ny
Tacosssssss,40.68463,-73.86873,8,4.5,mexican,ny
Los Viajeros Food Truck,40.76879,-73.9898,60,4.5,mexican,ny
Dos Toros Taqueria,40.7592114,-73.9706706,89,3.5,mexican,ny
Cemitas Puebla,40.7681059022073,-74.033584,155,4.0,mexican,ny
Chipotle Mexican Grill,40.693598,-73.986388,109,2.0,mexican,ny
Taqueria Sabor Mixteca,40.71588,-74.06847,1,5.0,mexican,ny
Fresh Tortillas Express,40.72874,-74.00505,65,3.0,mexican,ny
Tacos El Picosito,40.707008,-74.012266,5,3.5,mexican,ny
Panchos,40.8015,-73.96534,63,4.0,mexican,ny
Tortas Morelos,40.63588,-74.02616,18,4.0,mexican,ny
Bonao Chimi,40.6914405822754,-73.8650207519531,4,4.5,mexican,ny
El Mirador,40.642345,-73.981109,27,3.5,mexican,ny
Azteca Bakery Grocery,40.6979434,-73.9028174,6,4.5,mexican,ny
Pampano Taqueria,40.75537,-73.97054,166,3.5,mexican,ny
Tortas Neza,40.74938,-73.86879,90,4.5,mexican,ny
La Perla Picnic,40.640182,-73.986396,9,4.0,mexican,ny
Chipotle Mexican Grill,40.732962,-73.9808002,39,3.0,mexican,ny
Tacos Al Suadero,40.7504654470745,-73.8631192539666,26,3.5,mexican,ny
Taqueria El Fogon,40.70362,-73.93314,37,3.0,mexican,ny
Emilia's Pizza & Authentic Mexican Food,40.7662621,-73.9150543,43,4.5,mexican,ny
El Gallo De Oro,40.6983642578125,-74.0864791870117,23,4.5,mexican,ny
El Rey Del Taco,40.7725668,-74.0291146,40,4.5,mexican,ny
El Aguila Dorada Restaurant,40.6756098548753,-74.1081924349606,298,4.0,mexican,ny
Hot Jalapeño,40.7976444478292,-73.9390864432851,74,3.5,mexican,ny
Mally's 2,40.7038964,-73.9098091,12,4.0,mexican,ny
Besito Restaurant and Bar,40.68162,-73.97709,13,3.0,mexican,ny
El Coyote Restaurant,40.7552907510186,-73.8866319740258,242,3.0,mexican,ny
My Mexico,40.725021,-74.077462,39,4.5,mexican,ny
El Chilango Taqueria,40.74251,-74.04558,3,4.5,mexican,ny
Zefe's,40.697511,-73.928985,51,3.5,mexican,ny
Taqueria Los Parientes,40.702826,-73.895526,2,5.0,mexican,ny
Taqueria Viva Mexico Kitchen Cafe,40.7139,-74.04029,319,4.0,mexican,ny
Taco House,40.7156225,-74.0073923,87,2.5,mexican,ny
Taco Bell,40.700852,-73.941219,31,3.5,mexican,ny
Zona Libre,40.7710194431672,-74.023070416813,35,4.0,mexican,ny
La Bamba Taqueria,40.7982688062578,-73.9395777590942,7,4.5,mexican,ny
Tacos Y Quesadillas Mexico,40.777487,-73.982069,33,4.0,mexican,ny
Kimchi Taco,40.7112121582031,-74.0148391723633,224,3.0,mexican,ny
Carmelita Deli & Grocery,40.6599044799805,-73.9990386962891,9,4.5,mexican,ny
Tacos El Bronquito,40.6491662,-74.0092249,18,4.0,mexican,ny
Taco Bell Cantina,40.7341754446272,-73.9807550109222,17,3.0,mexican,ny
Chofi Birria,40.72146,-73.96068,1,5.0,mexican,ny
Jen Maxine,40.7915992736816,-74.0039978027344,3,5.0,mexican,ny
burritos juarez,40.7205689118661,-73.9619218900046,1,5.0,mexican,ny
Orale mexican food,40.770261,-73.918361,2,4.5,mexican,ny
Tulcingo Restaurant,40.748838,-73.863422,70,3.0,mexican,ny
East LA,40.74258,-74.02966,388,3.0,mexican,ny
Dos Toros Taqueria,40.75685,-73.97738,24,3.5,mexican,ny
Taco Mix,40.6563397347466,-74.0078896656632,35,2.5,mexican,ny
El Sabor Latino Restaurant,40.6647638,-73.9938216,13,3.5,mexican,ny
Chipotle Mexican Grill,40.7187624898711,-74.0021132151368,27,2.5,mexican,ny
Luntey Commons,40.6901007787083,-73.9812179287965,1,4.0,mexican,ny
Leo's Restaurant,40.703573,-73.926227,62,3.5,mexican,ny
Super Tacos,40.795452,-73.973281,135,3.5,mexican,ny
La Fondita Mexican Restaurant,40.7372512493621,-73.895684145391,4,2.0,mexican,ny
Dos Toros Taqueria,40.7518321782203,-73.9799775928259,12,3.5,mexican,ny
Yummy Taco,40.64333,-73.97851,60,2.5,mexican,ny
Chipotle Mexican Grill,40.7420588369682,-74.0012180944948,127,3.5,mexican,ny
Tacos El Paisano,40.6344970858477,-73.9622190222144,19,3.5,mexican,ny
El Maguey Mexican Restaurant,40.7555523,-73.8840807,59,3.5,mexican,ny
El Buen Gusto Restaurant,40.76864,-73.93129,3,4.5,mexican,ny
Tacos Morelos,40.7510899,-73.8729109,31,4.0,mexican,ny
Takumi Taco,40.7543951061432,-73.975995182991,55,3.0,mexican,ny
C-Xique Cafe,40.65084,-74.01173,2,5.0,mexican,ny
L.A. Burrito,40.679673108316,-73.9647560566664,67,3.0,mexican,ny
Heavenly Chicken and Ribs,40.750067,-74.060856,27,4.5,mexican,ny
Chimi Internacional,40.69843,-73.92361,1,5.0,mexican,ny
Cascabel Taqueria,40.7772239285053,-73.9525686359431,2,4.5,mexican,ny
Taco Bell,40.7381824643149,-73.9817644443767,2,4.5,mexican,ny
Cinderella's Restaurant,40.6374588,-74.0799103,11,4.0,mexican,ny
El Nuevo Amanecer Deli,40.75381,-73.87174,1,4.0,mexican,ny
El Toro Bravo,40.7479930621229,-73.8780908659101,40,3.5,mexican,ny
Lucio Angelita Tacos,40.7594591154635,-73.9697938801726,25,4.0,mexican,ny
El Barrio Burritos,40.671293,-73.958006,196,3.5,mexican,ny
Kathy The Tamale Lady,40.7986227214486,-73.9416182220012,7,4.5,mexican,ny
Mision Burrito,40.740255,-74.04693,52,4.0,mexican,ny
Chipotle Mexican Grill,40.73984,-73.98513,115,3.0,mexican,ny
Leon Bakery Mexican Restaurant,40.762237,-73.990272,51,3.5,mexican,ny
Chipotle Mexican Grill,40.6929735441036,-73.9701509848237,41,2.5,mexican,ny
Que Rico Taco!,40.7559184407272,-73.8786816224456,14,4.0,mexican,ny
Taco Bite Food Truck,40.70602,-74.00889,38,4.0,mexican,ny
Takumi Taco,40.757156,-73.972604,7,3.5,mexican,ny
Tacos Al Suadero,40.7489192,-73.8762672,9,3.5,mexican,ny
