Name,Latitude,Longitude,Votes,Rating,Type,City
Fig & Olive - Uptown,40.7644,-73.96691,415.0,3.5,mediterranean,ny
EONS Greek Food for Life,40.74528,-73.97588,313.0,4.0,mediterranean,ny
Le Souk Restaurant,40.72793,-73.99928,404.0,3.0,mediterranean,ny
Aliada,40.76254,-73.926199,364.0,4.0,mediterranean,ny
Telly's Taverna,40.775355401246,-73.9140461748688,327.0,4.0,mediterranean,ny
Ten Hope,40.713658,-73.957576,18.0,4.5,mediterranean,ny
Cevabdzinica Sarajevo,40.75703,-73.92189,150.0,4.0,mediterranean,ny
Village Taverna,40.73339,-73.99306,293.0,3.5,mediterranean,ny
Romanian Garden,40.7449088452058,-73.921469294812,120.0,3.5,mediterranean,ny
Deniz Turkish Mediterranean Cuisine,40.6865844726562,-73.9756927490234,246.0,3.5,mediterranean,ny
Crisp,40.753698,-73.985967,394.0,4.0,mediterranean,ny
Brothers Taverna,40.770903,-73.908172,154.0,4.5,mediterranean,ny
Roti Modern Mediterranean,40.706518,-74.007133,260.0,4.0,mediterranean,ny
Bite,40.733163,-73.986158,607.0,4.0,mediterranean,ny
NAYA,40.75885,-73.97504,37.0,4.0,mediterranean,ny
Pergola,40.745513,-73.989513,749.0,3.5,mediterranean,ny
Pi Bakerie,40.72361,-74.00329,257.0,4.5,mediterranean,ny
Arabesque,40.74929,-73.98317,402.0,3.5,mediterranean,ny
Meze,40.62523,-74.00211,301.0,4.0,mediterranean,ny
Souk El Shater,40.74385,-73.92113,215.0,4.5,mediterranean,ny
Lavatera Grill,40.69126,-73.99072,40.0,4.0,mediterranean,ny
Mimi's Hummus,40.64035,-73.9667,350.0,4.0,mediterranean,ny
West Wine Bar,40.7288678069569,-73.9592349202377,41.0,4.5,mediterranean,ny
Bagatelle,40.739654,-74.005915,721.0,3.5,mediterranean,ny
Anassa Taverna,40.762037,-73.9660633,299.0,3.5,mediterranean,ny
Barcha,40.79554,-73.93596,12.0,4.5,mediterranean,ny
Taci's Beyti,40.60956,-73.96209,691.0,4.5,mediterranean,ny
Arba,40.78438,-73.97392,18.0,4.5,mediterranean,ny
Agnanti,40.7809792,-73.9179077,446.0,3.5,mediterranean,ny
Newtown,40.7091391,-73.9372268,128.0,4.5,mediterranean,ny
Lezzet Mediterranean Turkish Restaurant,40.763478,-73.967816,8.0,5.0,mediterranean,ny
Sofra Mediterranean Grill,40.7427447283466,-73.9188283760369,60.0,4.0,mediterranean,ny
Abuqir Seafood,40.7683,-73.9110794,111.0,5.0,mediterranean,ny
Queen's Room,40.7741316,-73.9082624,123.0,4.5,mediterranean,ny
Lavatera Grill Dumbo,40.70274,-73.99355,15.0,3.5,mediterranean,ny
Cleo,40.743973,-73.981324,107.0,4.0,mediterranean,ny
Darna Falafel,40.6870474589747,-73.9938177876969,212.0,4.0,mediterranean,ny
Gardenia Terrace,40.7675581,-73.9892952,178.0,4.0,mediterranean,ny
3Greeks Grill,40.762035,-73.942101,124.0,4.0,mediterranean,ny
Casa La Femme,40.73404,-74.0083499,572.0,3.5,mediterranean,ny
Rustic Table,40.759624,-73.9958265,811.0,4.0,mediterranean,ny
Gennaro,40.79178,-73.9718,380.0,3.5,mediterranean,ny
CAVA,40.741658,-73.99337,36.0,4.5,mediterranean,ny
Balade Your Way,40.75245,-73.98081,27.0,4.5,mediterranean,ny
Kellari Taverna,40.7555313110352,-73.980827331543,602.0,3.5,mediterranean,ny
HaSalon,40.7648145508807,-73.9921808797062,63.0,3.0,mediterranean,ny
The Hummus & Pita,40.71474,-74.00671,192.0,4.0,mediterranean,ny
FLÉ-FLÉ Grill,40.74508,-73.99843,92.0,4.5,mediterranean,ny
The Hummus & Pita,40.73928,-73.99605,629.0,4.0,mediterranean,ny
BlackSea Fish & Grill,40.7301,-73.863538,337.0,4.0,mediterranean,ny
The Lexington Social,40.79057,-73.94768,188.0,3.5,mediterranean,ny
Qanoon,40.74524,-74.00202,37.0,4.0,mediterranean,ny
Jayleen's Special Mediterranean Cuisine,40.7057809440762,-74.0075895935297,53.0,4.0,mediterranean,ny
Zatar,40.6638,-73.98067,60.0,4.0,mediterranean,ny
Eat Offbeat,40.727033,-74.0058979,12.0,5.0,mediterranean,ny
Hummus Market,40.715385,-73.944839,166.0,4.5,mediterranean,ny
Medi Winebar,40.765861,-73.987418,405.0,3.5,mediterranean,ny
Nefista Vegan Kofteh,40.729414,-74.000735,13.0,5.0,mediterranean,ny
Turkuaz Restaurant,40.7643988,-73.9855199,121.0,4.5,mediterranean,ny
Gemelli,40.70831,-73.92027,43.0,4.0,mediterranean,ny
Sam's Falafel Stand,40.7090396819627,-74.0113380915443,195.0,4.5,mediterranean,ny
Taverna On The Bay,40.6259299,-74.0750599,98.0,4.5,mediterranean,ny
Green Fig,40.75912,-73.9956,140.0,3.5,mediterranean,ny
Elite Williamsburg,40.71609,-73.96286,3.0,5.0,mediterranean,ny
Pomp & Circumstance Dining,40.714166,-73.949612,12.0,5.0,mediterranean,ny
Fournos Theophilos,40.75194,-73.98945,27.0,4.0,mediterranean,ny
Vish Hummus & Happiness,40.71684,-73.96197,16.0,4.5,mediterranean,ny
Stamatis Restaurant,40.7750206,-73.9133301,389.0,4.0,mediterranean,ny
Champignon,40.7432661,-73.9964326,249.0,3.5,mediterranean,ny
North Miznon,40.77843,-73.98079,120.0,3.5,mediterranean,ny
Marmar,40.63092,-74.10174,183.0,4.0,mediterranean,ny
Taim Nolita,40.7219978459617,-73.9961312441527,486.0,4.0,mediterranean,ny
Settepani,40.80435,-73.94766,208.0,3.5,mediterranean,ny
Zenon Taverna,40.762819,-73.920872,508.0,4.0,mediterranean,ny
Bodrum Mediterranean Restaurant,40.78935,-73.97411,378.0,4.0,mediterranean,ny
Ali Baba's Turkish Cuisine,40.75236,-73.97001,275.0,3.0,mediterranean,ny
Mombar,40.767456,-73.91246,152.0,4.0,mediterranean,ny
8th Hill,40.7804353,-73.9764397,29.0,4.0,mediterranean,ny
The Chick Shop,40.75537,-73.97054,60.0,4.5,mediterranean,ny
Greek Xpress,40.65843,-73.98171,98.0,4.0,mediterranean,ny
