Name,Latitude,Longitude,Votes,Rating,Type,City
Cafe Katja,40.7177673,-73.990589,776,4.5,indian,ny
Dar 525,40.72308,-73.9452699,117,4.5,indian,ny
Popina,40.687361962701,-74.0014251909241,53,4.5,indian,ny
Faro,40.707407,-73.922839,271,4.0,indian,ny
Pig Beach,40.6792941479875,-73.9880264255794,544,4.0,indian,ny
Yuca Bar,40.7262,-73.9836,1755,4.0,indian,ny
Brindle Room,40.72829,-73.98271,1017,4.0,indian,ny
Barolo East,40.75481,-73.97059,81,4.5,indian,ny
Haenyeo,40.67519,-73.98116,98,4.0,indian,ny
Thai Holic,40.692989,-73.971282,392,4.5,indian,ny
Per Se,40.7681528889558,-73.9827629623657,1623,4.5,indian,ny
Jack's Wife Freda,40.72213,-73.99756,1853,4.0,indian,ny
Adoro Lei,40.725612,-74.007916,278,4.5,indian,ny
Scottadito Osteria Toscana,40.6746627,-73.9766125,844,4.0,indian,ny
Nami Nori,40.730284,-74.003212,54,4.0,indian,ny
The Ribbon,40.7765198,-73.9774628,377,3.5,indian,ny
TØRST,40.7233949,-73.950856,389,4.5,indian,ny
Taco Dumbo,40.700601,-73.988467,182,4.0,indian,ny
Seamore's,40.7032,-73.99145,93,3.5,indian,ny
Piacere,40.7196979,-73.9951175,667,4.0,indian,ny
Bozu,40.7129,-73.95749,818,4.0,indian,ny
Del Frisco's Double Eagle Steakhouse,40.759412,-73.982221,2910,4.5,indian,ny
Dante,40.72879,-74.00165,313,4.0,indian,ny
Belle Reve,40.7194897,-74.0041143883606,158,4.0,indian,ny
Tang Hotpot,40.71866,-73.99435,217,4.0,indian,ny
El Almacen,40.71679,-73.9564,642,4.0,indian,ny
Oda House,40.7240282,-73.9821844,350,4.0,indian,ny
Aurora Soho,40.723543,-74.003199,450,4.0,indian,ny
Breakroom,40.7166907225542,-73.9999440120647,1568,4.5,indian,ny
Cowgirl Seahorse,40.7081358,-74.0004532,573,4.0,indian,ny
Noodle Village,40.714167,-73.998803,1051,4.0,indian,ny
Totto Ramen,40.76444,-73.98759,5393,4.0,indian,ny
Gran Morsi,40.7142052394856,-74.0077535494539,344,4.5,indian,ny
Los Tacos No.1,40.7575067,-73.9877717,1595,4.5,indian,ny
Habana Outpost,40.68645,-73.97416,1003,4.0,indian,ny
Momofuku Noodle Bar,40.76847,-73.983092,257,4.0,indian,ny
Superfine,40.702236,-73.987426,448,3.5,indian,ny
