Name,Latitude,Longitude,Votes,Rating,Type,City
Solo Pizza,40.7223854064941,-73.98291015625,184,4.0,italian,ny
Patsy’s Pizzeria,40.76177,-73.96575,373,3.5,italian,ny
Tutta Pesca,40.7401,-74.03134,236,4.5,italian,ny
Cafe Rustico II,40.74719,-73.98202,128,4.0,italian,ny
Leonelli Taberna,40.74398,-73.98698,43,4.0,italian,ny
Battle Hill Tavern,40.66023,-73.99135,31,4.5,italian,ny
Not Ray's Pizza,40.6860046386719,-73.9741821289062,198,4.0,italian,ny
Quattro Gatti Restaurant,40.77552,-73.95587,82,4.0,italian,ny
Il Piccolo Bufalo,40.71883,-73.99781,241,3.5,italian,ny
Nonnas 1977,40.76851,-73.90997,28,5.0,italian,ny
Brooks 1890 Restaurant,40.7463893294334,-73.9441191405058,72,2.5,italian,ny
Sant Ambroeus,40.7234184,-73.9965676,150,3.5,italian,ny
Cipriani Le Specialita,40.7516113,-73.9767134,118,4.0,italian,ny
Italianissimo Ristorante,40.7764,-73.95205,119,4.0,italian,ny
Patsy's Pizzeria,40.7785204,-73.9769718,490,3.5,italian,ny
Porto Leggero,40.7187593,-74.0349084,183,4.0,italian,ny
Piu Bella,40.770577,-73.890185,9,4.5,italian,ny
New Corner Restaurant,40.62852,-74.01661,143,3.5,italian,ny
Slice,40.74367,-73.95345,344,3.5,italian,ny
Rosa's Pizza,40.712192,-73.899997,248,4.5,italian,ny
Sistina,40.7745592557331,-73.9544119255131,91,3.5,italian,ny
Upside Pizza,40.7550912,-73.9911494,117,4.0,italian,ny
Sorellina,40.74977,-74.02746,245,3.5,italian,ny
3 Giovani,40.72907,-73.99839,132,3.5,italian,ny
Cipriani Dolci,40.7527278758581,-73.9775700156476,224,3.0,italian,ny
Baita At La Birreria,40.742165,-73.989894,156,3.0,italian,ny
Numero 28 Pizzeria - Upper West Side,40.79175,-73.97228,203,3.5,italian,ny
Caffe Palermo,40.7189596,-73.9972725,549,3.5,italian,ny
The 3 Luigis,40.6882597,-73.9626018,81,4.0,italian,ny
Napoli Pizza & Pasta,40.75718,-73.92686,297,4.0,italian,ny
The Dish,40.74373,-74.0,214,3.5,italian,ny
Brooklyn Pizza Crew,40.67279,-73.95053,131,3.5,italian,ny
Pete's Brooklyn Eats,40.64555,-74.02386,22,4.0,italian,ny
Il Posto,40.6216049194336,-73.9052124023438,59,4.0,italian,ny
Senza Gluten Cafe & Bakery,40.72803,-74.00097,36,4.5,italian,ny
Noidue Carne,40.77625,-73.98146,32,4.0,italian,ny
Casa Barilla,40.7608455063764,-73.9793730976227,278,3.0,italian,ny
il Miglio Brick Oven Pizzeria & Italian Restaurant,40.7612,-73.9396,20,4.0,italian,ny
Bklyn Pizza,40.6890640258789,-73.9241943359375,121,3.5,italian,ny
Enzo Bruni La Pizza Gourmet,40.7408261,-74.0047136,20,4.5,italian,ny
Seppe Pizza Bar,40.6289619070028,-74.0742813552762,103,4.0,italian,ny
Piccoli Togo Windsor Terrace,40.654819,-73.973477,79,4.0,italian,ny
Lex Restaurant,40.7825297,-73.9535605,92,3.5,italian,ny
Nino's Restaurant,40.768115,-73.955328,240,3.5,italian,ny
MoMA Café 2,40.761180781342,-73.977074429361,223,3.5,italian,ny
The Pearl Room,40.6239136,-74.0311013,228,3.5,italian,ny
Villa Erasmo,40.71685,-73.88626,55,4.0,italian,ny
Brooklyn Pizza Market,40.68273,-73.99305,86,3.5,italian,ny
Pronto Pizzeria,40.76346,-73.90886,140,4.0,italian,ny
Rosella's Pizzeria,40.710117,-74.005661,232,3.5,italian,ny
Gallo Nero,40.71755,-74.01013,1,5.0,italian,ny
Kindred,40.7265,-73.98666,2,4.5,italian,ny
Mike's Pizza,40.75214,-73.934339,101,4.0,italian,ny
Trattoria il Gusto,40.78923,-73.9698499,55,3.5,italian,ny
Olive Garden Italian Restaurant,40.651439,-73.869263,267,2.5,italian,ny
Jeannie's,40.7662427,-73.9812435,5,4.5,italian,ny
Delizia 92,40.78152,-73.94886,239,3.5,italian,ny
Asellina,40.74391,-73.9839,358,3.5,italian,ny
Anda Lucia Bar & Lounge,40.68568,-73.911933,25,4.5,italian,ny
Delizia 73,40.768589,-73.955047,263,3.5,italian,ny
Dalton's Bar & Grill,40.7643505,-73.8845281,41,4.0,italian,ny
Annabelle's Pastaria,40.61883,-74.021346,78,4.0,italian,ny
Donna Margherita,40.76652,-73.9598,57,4.0,italian,ny
Luna Ristorante,40.71766,-73.99836,152,3.5,italian,ny
Grotta Azzurra Restaurant,40.720329,-73.997045,512,3.0,italian,ny
Biagio's Trattoria,40.7105953741027,-73.8653643749718,40,4.0,italian,ny
La Sorrentina Ristorante,40.628303,-74.006637,79,3.5,italian,ny
Dazie's,40.744194,-73.924557,84,4.0,italian,ny
Fiore Deli of Hoboken,40.74301,-74.03626,512,4.5,italian,ny
Europa Pizzeria,40.6165046691895,-73.9854888916016,146,3.5,italian,ny
V & T Pizzeria & Restaurant,40.80334,-73.96383,332,3.0,italian,ny
Patsy's Pizzeria - Bay Ridge,40.6217316,-74.0319934,101,3.5,italian,ny
Caffe Reggio,40.7302281,-74.0004194,595,3.5,italian,ny
Little Italy Pizza,40.7605713,-73.9674812,45,3.5,italian,ny
Restivo Ristorante,40.7434605855724,-73.9959991865082,115,3.5,italian,ny
Rose's Pizza,40.751159,-73.9922235,267,3.5,italian,ny
Bettola,40.78367,-73.97816,193,3.5,italian,ny
Mancini's Wood-Fired Pizza,40.62207,-74.02591,49,4.5,italian,ny
Alidoro,40.75097,-73.98108,201,4.0,italian,ny
I Tre Merli,40.73974,-74.00685,64,2.5,italian,ny
Serafina Upper West,40.7822587931929,-73.9805542713186,394,2.5,italian,ny
San Remo Pizzeria & Restaurant,40.64081,-73.96493,183,3.5,italian,ny
Bar Veloce,40.7672954276634,-73.9861733333334,14,3.5,italian,ny
Marinara Pizza,40.75656,-73.9644299,90,3.5,italian,ny
Due Fratelli,40.69255,-73.94018,158,2.5,italian,ny
Fresh Basil's Trattoria,40.759552,-73.968344,96,3.0,italian,ny
Park Italian Gourmet,40.7562054271632,-73.9814829826355,196,4.0,italian,ny
Rustico Cooking,40.7522224397433,-73.9842870476505,57,4.0,italian,ny
Capri Ristorante,40.71894,-73.99759,292,2.5,italian,ny
Pasta Franco,40.7856726,-73.9730167,10,3.0,italian,ny
Tony's Pizzeria of Nassau Ave,40.725290886426,-73.946226015687,30,4.0,italian,ny
Antico Noe,40.75716,-73.96864,176,4.5,italian,ny
15 Fox Place,40.73371,-74.07251,111,4.5,italian,ny
Piatto d’Oro,40.79182,-73.93903,19,4.0,italian,ny
Armonie,40.799791923483,-73.942575354665,108,4.0,italian,ny
Da Noi Downtown Staten Island,40.6070167,-74.0667212,86,4.0,italian,ny
Cloister Cafe,40.7293917334589,-73.987914828836,463,3.0,italian,ny
Don Giovanni Ristorante,40.75955,-73.9915,455,3.5,italian,ny
The Grotto Pizzeria & Ristorante,40.70574,-74.012402,141,3.5,italian,ny
Piade,40.71684,-73.96197,5,5.0,italian,ny
Sac's Place,40.7566495,-73.9250116,469,4.0,italian,ny
Porto By Antonio - Wood Burning Pizza & Pasta,40.8048834508642,-73.9934416639218,652,4.5,italian,ny
Kwikees Cuisine,40.6762849824985,-73.9306769147515,6,4.0,italian,ny
Filli Pointe Ristorante,40.7234892994165,-74.0106225013733,1,5.0,italian,ny
Tre Sorelle,40.7149022072554,-74.0064939111471,144,3.5,italian,ny
Cheech & Peppe's,40.772162462701,-73.9556804671883,52,4.0,italian,ny
Singas Famous Pizza,40.71087,-73.95069,64,3.5,italian,ny
Salvi Restaurant,40.6176699,-73.93189,34,4.0,italian,ny
Gina La Fornarina,40.7839431762695,-73.9568481445312,90,3.5,italian,ny
Tufino Pizzeria Napoletana,40.773986,-73.908126,370,4.0,italian,ny
Porto Bello,40.770352,-73.904303,195,3.5,italian,ny
Il Pesce,40.7421891564824,-73.9898860988724,105,3.5,italian,ny
Cafe Lore,40.648499,-74.010056,73,4.0,italian,ny
Osteria Fusco,40.774148380101,-73.8694482562734,29,3.0,italian,ny
Napoli's Pizza,40.73937,-74.03483,99,4.0,italian,ny
Dolcino Trattoria Toscana Italian,40.7416076660156,-73.9785766601562,89,3.5,italian,ny
Buon Appetito,40.67835,-74.10568,165,4.0,italian,ny
Casanova Restaurant,40.73413,-73.95206,61,3.5,italian,ny
Bellini Italian Restaurant,40.78457,-73.97317,244,3.5,italian,ny
Potelo's Italian Kitchen,40.7382,-73.9834,1,5.0,italian,ny
Aumm Aumm Pizzeria & Wine Bar,40.79789,-74.00231,338,4.5,italian,ny
Giovanni Venti Cinque,40.7791457515481,-73.9602393558197,70,3.5,italian,ny
Angelo Bellini,40.7570801,-73.9685135,117,3.0,italian,ny
Corto,40.74597,-74.04337,100,4.0,italian,ny
Il Riccio,40.77466,-73.95879,73,3.0,italian,ny
Bin 14,40.75302,-74.02647,466,3.5,italian,ny
San Pietro Restaurant,40.7605,-73.97443,66,3.5,italian,ny
Tommaso Restaurant,40.611598,-74.010337,107,3.5,italian,ny
Pomodoro,40.75624,-73.9939,117,4.0,italian,ny
Tony's Pizza,40.667312,-73.93144,9,4.0,italian,ny
Rocco Pizza,40.69224,-73.945849,168,3.0,italian,ny
Pasta Dal Cuore,40.7209453944042,-74.0465693799559,246,4.0,italian,ny
Il Colosseo,40.612231,-73.997545,193,4.0,italian,ny
Leo's Latticini Mama's,40.746219,-73.860061,135,4.5,italian,ny
Francesco's Pizzeria,40.77523,-73.98075,223,3.5,italian,ny
la côte,40.7141973,-74.0398011,114,4.0,italian,ny
Casa Di Napoli,40.774128,-74.0310378,107,4.0,italian,ny
IL Tartufo Pop-up,40.7418588,-73.9894971,1,5.0,italian,ny
Pronto Pizza,40.71045,-74.00799,29,3.5,italian,ny
Nonna's Pizzeria & Italian Kitchen,40.725965,-73.941842,14,3.5,italian,ny
Macoletta,40.7732423,-73.9164153,109,4.5,italian,ny
L'Arte Della Pizza Brooklyn,40.677655,-73.979979,13,4.5,italian,ny
Concrete,40.6977,-73.9368,81,4.5,italian,ny
Danny's Pizzeria,40.70787,-73.93971,154,3.0,italian,ny
Neapolitan Express,40.75338,-73.98913,17,3.5,italian,ny
Antonio's Kitchen,40.7704153034747,-73.8933003575181,124,3.5,italian,ny
The Original Little Italy,40.754024,-73.979756,172,3.5,italian,ny
Bartolino's Italian Ristorante,40.7607799,-73.92226,179,3.5,italian,ny
Russo's Mozzarella and Pasta,40.6657676696777,-73.9822006225586,187,4.0,italian,ny
Blue Eyes Restaurant,40.7415904281481,-74.0261629347709,247,3.5,italian,ny
Roma Pizza & Restaurant,40.674609,-73.975037,176,4.0,italian,ny
Marinara Pizza,40.78583,-73.97616,60,3.5,italian,ny
Tiramisu,40.7751535105423,-73.9569666,176,3.5,italian,ny
Sfilatino Italian Gourmet,40.7675056,-73.9851073,173,4.0,italian,ny
Smiling Pizza Restaurant,40.667031,-73.981287,225,3.5,italian,ny
Abbondanza Trattoria & Brick Oven Pizza,40.71599,-74.0455099,236,3.5,italian,ny
Panello,40.7469495,-74.0380045,181,4.0,italian,ny
Pino's La Forchetta Pizzeria,40.671257019043,-73.9775695800781,197,3.5,italian,ny
Palermo Pizza,40.70036,-73.89826,16,4.5,italian,ny
Olive Garden Italian Restaurant,40.734006,-73.868733,386,2.5,italian,ny
Donato's Restaurant,40.74858,-73.91298,141,3.0,italian,ny
Panino Rustico of Mill Basin,40.61956,-73.91907,59,4.5,italian,ny
Rosticceria,40.7419978,-73.989942,55,4.0,italian,ny
Centro Pizza Bar & Italian Kitchen,40.74489,-73.95301,100,3.5,italian,ny
Luigi's Gourmet Grill,40.76555,-73.98342,187,3.5,italian,ny
Piccolo Cafe,40.7557818,-73.9904619,231,4.0,italian,ny
Libretto's Pizzeria,40.74727,-73.97721,171,3.5,italian,ny
Otto Strada,40.7466038915745,-74.0311605558891,280,4.0,italian,ny
Marchi's Restaurant,40.74314,-73.97759,41,3.0,italian,ny
Little Italy Pizza,40.7918751922647,-73.9735541478506,264,4.0,italian,ny
Il Mattone Lower East Side,40.7233172044986,-73.9897088941519,9,4.0,italian,ny
Luciano's,40.6941682655987,-73.9850173599775,109,2.5,italian,ny
Gina la Fornarina - Lexington Ave,40.7709824410244,-73.9618975232646,37,3.0,italian,ny
Ravioli Fair,40.7068349075833,-74.010277725373,1,5.0,italian,ny
Pizza Mercato,40.73015,-73.9941599,162,3.5,italian,ny
Girello,40.71959,-74.00703,37,3.5,italian,ny
Pane Caldo,40.6610723,-73.9970634293002,15,4.0,italian,ny
Tuscany Grill,40.62295,-74.03157,93,3.5,italian,ny
Pizza D'Amore,40.61473,-73.91262,145,3.0,italian,ny
Sal & Carmine's Pizza,40.7983115,-73.9694405,339,3.5,italian,ny
Joe & Pat's Pizzeria,40.61281,-74.12198,369,3.5,italian,ny
D. Coluccio & Sons,40.62974,-74.00029,56,4.5,italian,ny
