Name,Latitude,Longitude,Votes,Rating,Type
Brown Bag Deli,29.7429574202865,-95.4098572936291,197,4.0,indian
Soul Kitchen Delivers,29.7661399841309,-95.3648834228516,1,5.0,indian
Le Creole La Vie,29.8050594329834,-95.4225769042969,4,5.0,indian
Corelli's Italian Cafe,29.7380757,-95.4752726,117,4.0,indian
The Fish,29.7523809637171,-95.3772068023682,389,4.0,indian
Kelley's Country Cookin',29.686124,-95.279542,185,3.0,indian
Best Made Hamburgers,29.84035,-95.33681,9,4.5,indian
Mytiburger,29.8324947,-95.4510516,168,4.0,indian
sweetgreen,29.7156496,-95.4175305,62,3.5,indian
Bernie's Burger Bus,29.70486,-95.47528,1075,4.0,indian
Sheger Ethiopian Restaurant,29.705969839118,-95.476939715445,56,4.0,indian
JodyCakes,29.78093,-95.35919,31,4.5,indian
Pappas Bar-B-Q,29.74853,-95.36857,240,3.0,indian
Acadian Bakery,29.7389949,-95.386745,103,4.0,indian
Simply Pho,29.7438866872047,-95.3777434239426,505,3.5,indian
Bisou,29.741911,-95.453213,255,3.0,indian
Soul Taco,29.8106235725603,-95.4116054624319,28,4.5,indian
Best Street Tacos,29.75308,-95.37717,4,4.5,indian
Dimassi's Mediterranean Buffet,29.732611265307,-95.4659654641462,113,4.0,indian
Cultivated F+B,29.7614892981795,-95.3647442534566,11,4.0,indian
Smoke N Honey House,29.798697,-95.2727780118585,57,2.0,indian
Eugene’s Gulf Coast Cuisine,29.74807,-95.40767,343,3.5,indian
Cafe El Caracol,29.77274,-95.33152,2,5.0,indian
Belle Station,29.75294,-95.37782,214,3.0,indian
The Burger Joint,29.74146,-95.38976,59,4.0,indian
Bare Bakery,29.73604,-95.4319,15,5.0,indian
III Forks Prime Steakhouse,29.7541953989078,-95.3647297788593,380,3.5,indian
Treebeards,29.76012,-95.3656,39,4.0,indian
Taqueria La Creacion,29.7332735659396,-95.3757746193653,12,5.0,indian
Stack Burger,29.7518,-95.3725,67,4.5,indian
Field of Greens,29.73876,-95.4157199,284,4.0,indian
Simos Diner,29.83938,-95.41036,56,4.0,indian
Torchy's Tacos,29.8027435445819,-95.4034541865077,676,3.5,indian
Cao Thang,29.690305,-95.270019,26,4.5,indian
Gorditas Aguascalientes,29.795108,-95.3606754,100,3.5,indian
Cyclone Anaya's Mexican Kitchen,29.7188917,-95.4149864,212,3.5,indian
Joe's Deli,29.67044,-95.24814,37,4.5,indian
JuiceLand,29.7818164825439,-95.3922729492188,160,4.5,indian
Alma Latina,29.8061065673828,-95.4104537963867,219,3.5,indian
Fellini Caffè,29.718743376273,-95.4166178981476,403,4.0,indian
Fuddruckers,29.728216,-95.439867,140,3.5,indian
Zoes Kitchen,29.7420971258667,-95.4427541001132,110,4.0,indian
The Catch,29.6728483864468,-95.4602322354913,33,3.5,indian
Raising Cane's Chicken Fingers,29.7428036551851,-95.4073392037664,103,3.5,indian
Red Hot Noodle,29.7980299704962,-95.368289457025,20,3.0,indian
Becks Prime,29.73985,-95.41906,180,3.5,indian
The Library Coffee and Wine House,29.73221,-95.34897,41,4.0,indian
Kolache Shoppe,29.7325297,-95.4405447,184,4.5,indian
Southside Flying Pizza,29.7579529422108,-95.3473058715463,10,4.5,indian
Taqueria El Rojo Loco,29.7941195,-95.3410278,16,4.0,indian
Zutro Restaurant & Bar,29.75698,-95.36271,23,4.0,indian
"CoCo Crepes, Waffles & Coffee",29.75237,-95.37775,666,4.0,indian
Mellow Mushroom,29.8034992218018,-95.4105834960938,352,3.5,indian
Southwell's Hamburger Grill,29.7745944,-95.3816432,111,3.5,indian
La Palapa Downtown,29.7607392,-95.3603133,29,4.0,indian
Avalon Diner,29.742283,-95.417034,194,3.5,indian
Fleming's Prime Steakhouse & Wine Bar,29.738118,-95.416578,329,4.0,indian
Alexander The Great,29.7351103163519,-95.4657626152039,212,3.5,indian
Pizaro's Pizza Napoletana,29.7535202961773,-95.391941841606,321,4.0,indian
Frank's Grill,29.7615203857422,-95.306266784668,14,4.0,indian
Snap Kitchen,29.7333189,-95.4191919,166,4.0,indian
Harrisburg Country Club,29.7468357086182,-95.3393936157227,10,4.5,indian
Fajita Pete's - Garden Oaks,29.82921,-95.430808,13,4.0,indian
Garden Kitchen,29.67173,-95.43303,51,4.0,indian
Star Chef Dumpling House,29.75744,-95.36518,49,4.0,indian
51fifteen Cuisine and Cocktails,29.7396291893183,-95.4655621379593,320,3.5,indian
Mango Tree Thai Bistro,29.7580285779106,-95.3651696945122,260,3.5,indian
San Vuon Cafe,29.6821819482598,-95.2733026269771,10,4.5,indian
Don Chile Mexican Restaurant,29.777063369751,-95.2837448120117,42,4.0,indian
EQ Heights,29.7902470237642,-95.3972217813134,240,4.0,indian
White Oak Kitchen + Drinks,29.7397496497429,-95.4624366760254,308,3.5,indian
La Colombe d'Or Hotel,29.74162,-95.39172,39,4.0,indian
Just Falafel,29.7579460661911,-95.3710331123032,49,4.0,indian
Laredo Taqueria,29.82236,-95.36095,16,4.5,indian
Log Cabin Restaurant,29.8580093,-95.4488831,10,4.5,indian
Muscle Maker Grill - Houston,29.80814,-95.40989,12,4.0,indian
Juicy Crawfish,29.6686454906692,-95.461543578268,100,3.5,indian
Thai Cottage Greenway,29.732169,-95.44107,329,3.5,indian
Bowl'D Up,29.72028,-95.42074,27,4.0,indian
China 101 Express,29.73567,-95.30075,34,4.0,indian
Coffee-Q,29.7331987414394,-95.4231855645776,83,4.5,indian
Big Burger V,29.86529,-95.36468,39,4.0,indian
Piatto Ristorante,29.737821,-95.459841,122,4.0,indian
MFA Cafè,29.7253448151795,-95.389238086522,60,3.5,indian
The Buffalo Grille,29.721018018743,-95.4427841229723,381,3.5,indian
Son Nam Restaurant,29.700257135863,-95.2956576767212,120,3.5,indian
Perry’s Steakhouse & Grille - River Oaks,29.75278,-95.40821,68,4.0,indian
The Manor House,29.769047,-95.459961,8,4.0,indian
LA Crawfish,29.732211,-95.440918,415,3.0,indian
Bouchee Patisserie,29.75134,-95.45705,53,4.0,indian
Wokker Food Truck,29.76927,-95.41438,98,4.5,indian
Boil House,29.790512,-95.391643,332,4.5,indian
Brooklyn Meatball,29.7549739,-95.3626406,32,4.5,indian
Samburger Grill & Daiquiris to Go,29.77672,-95.30805,26,4.0,indian
Canyon Creek Cafe,29.77497,-95.42779,263,3.5,indian
Chapultepec Lupita,29.73436,-95.38932,281,3.5,indian
El Mesquite,29.7235531,-95.2787601,6,5.0,indian
La Tita Gorda Taqueria,29.82566,-95.46279,64,4.5,indian
Cafe Layal Midtown,29.75299,-95.37782,353,3.5,indian
Diana American Grill,29.7621240826933,-95.3697948530316,34,3.0,indian
Pier 16 Crawfish & Wings,29.8317,-95.38054,8,4.5,indian
La Reynera Bakery,29.74199,-95.33704,41,4.5,indian
Cyclone Anaya's Mexican Kitchen,29.775767,-95.410429,402,3.5,indian
Strato 550,29.7546050769049,-95.3698692843318,7,4.0,indian
Local Poke - W 34th St,29.81689,-95.43032,23,4.5,indian
Mcgonigel's Mucky Duck,29.7326589,-95.4170689,171,4.0,indian
Fuddruckers,29.75765,-95.36883,26,3.5,indian
The Toasted,29.76783,-95.37967,24,4.5,indian
In D Kitchen,29.74405,-95.4704299,98,4.0,indian
Zoes Kitchen,29.7704308629164,-95.4012509389213,177,3.5,indian
Golden Seafood House,29.80863,-95.38248,147,3.5,indian
Brianna's Restaurant,29.8549149123967,-95.4726900110469,26,4.5,indian
The Rice Box,29.7306674,-95.431746,51,3.5,indian
Khun Kay Thai Cafe,29.7556184,-95.3919551,447,3.5,indian
W Grill,29.770064,-95.410381,152,3.5,indian
Demeris Bar-B-Q,29.8005874,-95.4482664,150,3.5,indian
Pink's Pizza,29.722725,-95.337282,147,3.5,indian
Salsas Mexican Grill,29.8040734,-95.4124178,74,4.0,indian
Jason's Deli,29.74208,-95.4105951,83,4.0,indian
Pho Noodle Express,29.7550296098345,-95.3626717121948,40,4.0,indian
Boxcar BBQ,29.8282298,-95.4253757,1,5.0,indian
Kraftsmen Cafe,29.806151,-95.408465,382,3.5,indian
Cadillac Bar,29.776495,-95.409039,334,3.5,indian
Sult'an Pepper,29.7391202406309,-95.4624293416815,60,4.0,indian
Chutney Bowl,29.752332,-95.37698,3,4.5,indian
The Original Ninfa's Uptown Houston,29.7493275,-95.4622631,93,3.0,indian
Saltgrass Steak House,29.7520006,-95.3576434,10,3.0,indian
Dichos Taqueria,29.7329434896195,-95.3085252046587,55,4.5,indian
Blonde Biscotti,29.75351,-95.391488,168,4.5,indian
Costa Brava Bistro,29.705102,-95.468217,175,4.5,indian
True Bark BBQ,29.73843,-95.40781,3,5.0,indian
E-Tao,29.73743,-95.46344,331,3.5,indian
Morton's The Steakhouse,29.7567493090322,-95.3641144068024,186,3.5,indian
Green Earth Juicery & Cafe,29.8081759,-95.409775,18,5.0,indian
Mi Sombrero Restaurant,29.8177843,-95.4111047,110,4.0,indian
Roma's Pizza,29.7622972702036,-95.3604543885001,107,4.0,indian
USA wings,29.82796,-95.37836,30,4.0,indian
MC's Barbecue,29.8098730215812,-95.3267430514097,11,4.0,indian
