Name,Latitude,Longitude,Votes,Rating,Type
The Tamale Stand at Evelyn Mini Market,40.65032,-74.00454,6,4.0,mexican
Selena Rosa,40.779514,-73.950149,330,3.5,mexican
Tacos Hidalgo,40.728352637419,-73.99962635664,2,5.0,mexican
Chipotlan Hot Sauce,40.6811104,-73.8628769,1,5.0,mexican
La Rosa Del Tepeyac Corporation,40.703918,-73.926828,1,5.0,mexican
Chipotle Mexican Grill,40.7523240509048,-73.9943282119156,193,3.0,mexican
KC Taqueria Coffee Shop,40.70515,-73.89659,37,3.0,mexican
Fresh Taco,40.7004794161793,-73.90664935112,84,3.0,mexican
Fiesta Cozumel,36.13112,-95.90408,35,3.0,mexican
El Compita,40.7589,-73.92601,1,5.0,mexican
Chicanos,40.63789,-73.99474,3,3.5,mexican
Jicama NYC,40.74826,-73.988506,20,3.5,mexican
TAQUERIA JIMMY EXPRESS,40.7019691,-73.9244003,2,4.5,mexican
La Estrella Del Castillo,40.6657257080078,-73.9511795043945,30,3.0,mexican
Chipotle Mexican Grill,40.7513598717152,-73.9807213724047,105,3.5,mexican
Taqueria Puebla,40.608470916748,-73.9736557006836,12,4.0,mexican
Casa Vieja,40.63913,-74.01618,15,3.5,mexican
El Toro Bravo,40.7479930621229,-73.8780908659101,40,3.5,mexican
Yummy Taco,40.6357488,-73.9131869,20,3.5,mexican
Nini's Deli & Grocery,40.76114,-73.94065,1,5.0,mexican
Tia Julia Restaurant,40.7481287,-73.876809,1,5.0,mexican
Taco Bell,40.6806333343623,-73.9495513592666,34,2.0,mexican
5 De Mayo Food Market,40.7476971501601,-73.8844594359398,4,4.0,mexican
Viva Mexico,40.762581,-74.0358765043285,7,4.5,mexican
East LA,40.74258,-74.02966,388,3.0,mexican
Authentic Mexican Cuisine & American Fast Food Cart,40.71531,-73.96043,8,4.0,mexican
Tamales Lupita,40.79581,-73.94317,10,4.0,mexican
El Toro Rojo Truck,40.7720489501953,-73.9260635375977,24,4.0,mexican
New Taco Express,40.74267,-73.98276,56,3.0,mexican
Sabor A Veracruz,40.79295,-74.01361,143,4.0,mexican
Flying Burritos,40.7322235107422,-74.0013046264648,1,4.0,mexican
Bella Cholulita,40.701969,-73.924402,5,4.0,mexican
Mexican Food Cart,40.7777287215704,-73.951352037437,2,5.0,mexican
Viva Puebla Incorporated,40.7482212,-73.8771615,1,5.0,mexican
Taco Veloz,40.748345,-73.876047,8,4.0,mexican
Marina's Tacos Mexicanos,40.74633,-73.89832,3,5.0,mexican
Chipotle Mexican Grill,40.7373410485017,-73.9900453717756,92,3.0,mexican
Coyote Bohemio,40.70008,-73.90782,13,3.5,mexican
Chipotle Mexican Grill,40.7342197620958,-73.9888242756081,116,2.5,mexican
QDOBA Mexican Eats,40.7414127,-74.0299258,102,3.0,mexican
Chipotle Mexican Grill,40.74606,-73.994,123,2.5,mexican
Rinconcito Familiar,40.649815,-74.005753,6,3.5,mexican
Oaxaca Taco De Revolucion,40.7475815,-73.9542618,1,4.0,mexican
The Spot Mix Grill,40.76495,-74.039442,4,4.5,mexican
Chipotle Mexican Grill,40.7336055029597,-73.9999257490912,50,2.0,mexican
Las Margaritas Astoria Restaurant,40.7594468,-73.9195285,248,2.5,mexican
Chipotle Mexican Grill,40.7573035994182,-73.9707317017647,168,3.5,mexican
"Daisy's 111 Pizza,Wings & Burgers",40.75755,-73.93146,6,4.5,mexican
Taco Bell Cantina,40.689867,-73.922224,18,3.0,mexican
La Comadre,40.691377,-73.866042,19,4.0,mexican
46 Grill Cafe,40.7396163,-73.9192778,7,2.5,mexican
Domo Taco,40.7040372693713,-74.0089119241865,1,5.0,mexican
Chipotle Mexican Grill,40.7441435282885,-73.975871745998,71,2.5,mexican
Mi Taqueria Tolte Restaurant,40.74225,-73.87199,13,3.5,mexican
Frida's Favorites,40.753204,-73.982269,1,4.0,mexican
El Rey Restaurant,40.77137,-73.92198,72,3.5,mexican
Taqueria Puebla,40.634014,-74.1256406,19,4.0,mexican
Tacos El Gallo Giro,40.7457099033477,-73.9025069451243,1,4.0,mexican
Karen Deli Grocery,40.638714,-74.01738,3,4.5,mexican
Best Buds Burritos,40.7213227450848,-73.9606811106205,3,4.5,mexican
El Gallo Giro Food Truck,40.8038987417714,-73.9671234059549,1,5.0,mexican
Baja Mexican Cuisine,40.75349,-74.026384,208,3.5,mexican
Taqueria Downtown,40.7210813462734,-74.0426413714886,116,3.5,mexican
Mezcal Kitchen JC,40.73428,-74.0591,66,4.0,mexican
Tacos California,40.64714,-74.0086,25,3.5,mexican
Fresca Tortilla,40.72776,-73.89284,33,3.0,mexican
Gonzalez Mexican Restaurant,40.637175,-73.968559,8,3.0,mexican
Win Xin,40.6272087,-73.9963531,5,3.5,mexican
Chipotle Mexican Grill,40.7260906898757,-73.9965334019351,56,2.5,mexican
Taco Bell,40.77632,-73.95265,18,3.5,mexican
Hernandez Deli Grocery,40.63347,-73.96468,3,4.0,mexican
Chipotle Mexican Grill,40.748472,-73.984961,111,3.0,mexican
La Cabanita,40.613073,-73.989069,1,5.0,mexican
The Jaguar Restaurant,40.79359,-73.94512,6,4.0,mexican
Alebrije Mexican Restaurant And Cafe,40.70182,-73.91952,7,3.5,mexican
Las Quesadillas,40.78961,-74.00813,3,5.0,mexican
El Burro Mexican Grill,40.70331,-73.9222,32,3.0,mexican
La Bienvenida Restaurante,40.7461399,-73.89975,4,4.0,mexican
Yummy Taco,40.69213,-73.98681,39,2.5,mexican
Cholula Deli Grocery,40.699207,-73.916503,18,3.5,mexican
Isabela Mexican Restaurant,40.649735,-74.009627,28,3.5,mexican
Gabriela's Tacqueria,40.7586328147499,-73.9884533435756,18,2.5,mexican
taqueria santa fe,40.798250801889,-73.9396515841092,3,4.5,mexican
Taqueria Gardenias,40.71748,-74.04385,4,5.0,mexican
The Burrito Spot,40.61299,-74.12746,31,3.0,mexican
Chipotle Mexican Grill,40.7000298264766,-73.9409675455037,8,3.0,mexican
El Tio Taco,40.7832760321852,-74.0203918615574,52,3.5,mexican
Chipotle Mexican Grill,40.7146416,-74.0063629,55,2.5,mexican
La Cafe,40.7560043334961,-73.9803085327148,1,4.0,mexican
Mezcal Kitchen,40.66334,-74.11837,112,3.5,mexican
El Bohemio Jarocho,40.641959,-74.013184,2,4.0,mexican
Chipotle Mexican Grill,40.8046719841577,-73.9669579851146,120,3.0,mexican
El Mole Poblano,40.77794,-74.02301,11,4.0,mexican
Wyckoff Restaurant,40.70051,-73.91307,20,3.5,mexican
Chipotle Mexican Grill,40.759475,-73.982588,122,3.0,mexican
3 Coffee Beans Restaurant,40.7240767031908,-74.0648453682661,61,4.0,mexican
Elmhurst Deli & Juice Bar,40.7437352,-73.8845266,43,3.0,mexican
Tequilitas Restaurant,40.64486,-74.01381,13,3.5,mexican
Viva Margarita,40.80668,-73.99235,147,2.5,mexican
Flacoz Tacoz,40.74341,-73.97941,4,3.5,mexican
L'a Autentica Panaderia,40.605869,-74.000908,7,3.5,mexican
Taqueria Mexicana,40.7965563,-74.0103249,65,3.5,mexican
La Tapatia Deli Grocery,40.7025,-73.92506,4,4.0,mexican
Leaping Frog Cafe,40.7675926,-73.9707695,2,2.5,mexican
Aldo's,40.6067020075109,-73.9633921533823,9,3.5,mexican
La Barbona,40.7348019839623,-74.0007938817143,6,2.0,mexican
Chipotle Mexican Grill,40.7539825,-73.9815735772981,160,3.0,mexican
Tacos Mexico Restaurant & Bar,40.748115,-73.86363,31,3.0,mexican
El Espino,40.6415829546968,-74.0175506472588,15,3.0,mexican
El Vaquerito,40.75369,-73.90612,6,3.0,mexican
Lime Jungle,40.7637225067011,-73.9890897274017,91,2.5,mexican
Flaming Burritos,40.77843,-74.017,175,3.5,mexican
Organic Mexican Food,40.7598992013858,-73.9804509576337,4,3.5,mexican
Naranjo's Taco Truck,40.74025,-73.98912,5,4.0,mexican
Super Taco Plus,40.69232,-73.98702,18,3.0,mexican
Tacos El Borrego,40.7491946770686,-73.8696340142573,1,5.0,mexican
Ovi's Express,40.6325905770063,-73.9481437951326,24,3.0,mexican
El Paso Restaurante,40.79532,-73.94505,2,4.5,mexican
La Cocina De Ana,40.7835648296867,-74.0152622233483,1,5.0,mexican
Chipotle Mexican Grill,40.716629,-73.960545,36,2.5,mexican
Gourmet Deli 65,40.7434954570452,-73.8986053514038,1,5.0,mexican
Cesar's Empanadas,40.68506,-73.97797,5,3.5,mexican
4 Caminos Mexican Restaurant,40.70515,-73.89659,9,3.0,mexican
Nuevo Tacos Al Suadero,40.7491493,-73.8681183,5,3.0,mexican
Taqueria Restaurante Mi Barrio 2,40.6512832641602,-74.0034790039062,5,3.5,mexican
Sabor a Mexico,40.7833137512207,-74.020751953125,2,5.0,mexican
El TRI MX Restaurant & Bar,40.75701,-73.86896,3,5.0,mexican
Piaxtla Es Mexico Deli,40.64453,-74.01066,3,4.0,mexican
Agave - New York,40.734999,-74.002438,6,2.5,mexican
Chipotle Mexican Grill,40.7226695409783,-73.997526,88,2.5,mexican
Chipotle Mexican Grill,40.7472274911575,-73.9416488169289,52,2.0,mexican
Tropicana 88,40.74846,-73.877883,1,5.0,mexican
Giovanni Pizza Restaurant,40.7411792167517,-73.9180011701606,18,3.5,mexican
Yummy Taco Mexican Restaurant,40.7557407,-73.9124395,76,3.0,mexican
Tacos Juquilita,40.7460399717093,-73.9905200153589,5,4.5,mexican
Tienda Tulcingo Del Valle Corporation #2,40.74986,-73.864353,1,4.0,mexican
Chipotle Mexican Grill,40.7150429481793,-74.0110299594754,83,2.5,mexican
Sabor Mexicano,40.7469530536088,-73.89049248884,20,4.0,mexican
Gina la Fornarina,40.776603,-73.981794,30,3.0,mexican
Taco Cart,40.640614,-74.018796,12,4.0,mexican
Fresco Tortillas,40.75618,-73.92941,49,3.0,mexican
Tochimilco Restaurant,40.6399942,-74.0158208,5,3.0,mexican
Nealtican Deli Grocery Corp,40.707988,-73.923703,5,2.5,mexican
BK Burrito,40.64296,-73.99109,3,3.5,mexican
San Miguel,40.631626,-74.124572,16,4.0,mexican
China Kitchen,40.65085,-73.94619,5,2.0,mexican
211 New Taco Grill,40.73317,-73.98616,45,2.5,mexican
Guerrero,40.72396,-74.06616,14,3.5,mexican
Mike's Restaurant,40.7490565407106,-74.0408829376835,14,3.5,mexican
Domo Taco,40.75994,-73.97095,158,3.0,mexican
Master Grill,40.805913,-73.913984,17,3.5,mexican
Chipotle Mexican Grill,40.6892253309826,-73.9928246472388,70,3.0,mexican
EL Charro De Morelos Café & Mexican Grill,40.64021,-73.95556,5,3.0,mexican
Las Banderas Mexican Restaurant,40.6130051700052,-73.9735755340844,9,3.5,mexican
Tacomobile,40.7172522906789,-74.0357595983866,8,4.0,mexican
Vianny Vero & Bere,40.7004241943359,-73.9131393432617,2,3.5,mexican
El Taco Ranchero,40.7992528022211,-73.9390614933376,5,4.5,mexican
Tacos Veloz,40.7478497004555,-73.8802769741681,8,3.5,mexican
Azteca Mexican Food Truck,40.7503664276145,-73.9793021693897,2,4.0,mexican
Jennis Restaurant,40.608535,-73.973266,1,4.0,mexican
