Name,Latitude,Longitude,Votes,Rating,Category,City
Mama Maria's Restaurant,40.68356,-73.99517,118,4,Italian,New York
Mama Mia 44 SW,40.759761,-73.992065,555,4,Italian,New York
Mama Rao Cucina Italiana,40.6291809,-74.0057526,194,4.5,Italian,New York
MAMA'S TOO!,40.80084,-73.96766,294,3.5,Italian,New York
Mamasita Bar & Grill,40.76733,-73.98945,985,4,Mexican,New York
MAMO Restaurant,40.72186,-74.00382,244,4,Italian,New York
Mamoun's Falafel,40.7302874,-74.0004383,2356,4,Mediterranean,New York
Mamoun's Falafel,40.72888496,-73.98846335,1157,4,Mediterranean,New York
Mamoun's Falafel Restaurant,40.74013186,-74.0303168,739,4,Mediterranean,New York
Mancini's Wood-Fired Pizza,40.62207,-74.02591,49,4.5,Italian,New York
Mandato Mexican Restaurant,40.63312,-74.02744,64,3.5,Mexican,New York
Manducatis,40.74459485,-73.94906958,136,4,Italian,New York
Manducatis Rustica,40.74585751,-73.95287756,185,3.5,Italian,New York
Manetta's Ristorante,40.742935,-73.951929,369,4,Italian,New York
Mangal Kebab,40.7428106,-73.918186,279,3.5,Mediterranean,New York
Mani In Pasta,40.7326,-73.98515,85,4.5,Italian,New York
Mani In Pasta,40.74985,-73.98229,90,4,Italian,New York
Manjares Mexico,40.7572483,-73.9155682,13,4,Mexican,New York
Manzo Ristorante,40.74234767,-73.98989683,322,3.5,Italian,New York
Maoz Falafel & Grill,40.7580133,-73.9892434,216,3.5,Mediterranean,New York
Marble Downtown,40.74083,-74.00468,19,4.5,Italian,New York
marcellino tratoria & pizzeria,40.72066,-73.99666,39,4,Italian,New York
Marchi's Restaurant,40.74314,-73.97759,40,3,Italian,New York
Marco Polo Ristorante,40.68219757,-73.99568176,129,3.5,Italian,New York
Marea,40.76742137,-73.98105544,1989,4,Italian,New York
Margarita Bar NYC,40.759132,-73.9886919,35,3.5,Mexican,New York
Margherita NYC,40.71898651,-73.99693298,289,4,Italian,New York
Maria Pia,40.76343,-73.98655,428,3.5,Italian,New York
Maria's Bistro Mexicano,40.651542,-74.003982,245,3.5,Mexican,New York
Mariachi Taco,40.68428,-73.86913,20,3.5,Mexican,New York
Mariachi's,40.715751,-74.010219,234,3.5,Mexican,New York
Marie's 2,40.64224,-74.07674,58,4.5,Italian,New York
Mariella,40.6662419,-73.985749,324,4.5,Italian,New York
Marina Seafood & Restaurant,40.7685223,-73.9109765,8,5,Mediterranean,New York
Marina's Tacos Mexicanos,40.74633,-73.89832,3,5,Mexican,New York
Marinara Pizza,40.7826,-73.95351,241,4,Italian,New York
Marinara Pizza,40.75656,-73.9644299,90,3.5,Italian,New York
Marinara Pizza,40.78583,-73.97616,60,3.5,Italian,New York
Markato,40.763639,-73.978951,8,3,Mediterranean,New York
Marlow Bistro,40.8028109,-73.96419919,271,4,Mediterranean,New York
Marmar,40.63092,-74.10174,183,4,Mediterranean,New York
Marseille,40.759806,-73.991378,872,4,Mediterranean,New York
Marta,40.74452128,-73.98458285,859,4,Italian,New York
Maruzzella,40.77135,-73.95379,111,4,Italian,New York
Mason Jar NYC,40.74489,-73.98368,420,3.5,BBQ,New York
Masseria Dei Vini,40.7684,-73.98558,431,4,Italian,New York
Master Grill,40.805913,-73.913984,17,3.5,Mexican,New York
Max,40.71688,-74.00835,438,3.5,Italian,New York
Maya,40.76320555,-73.95962251,901,3.5,Mexican,New York
Maya Fusion Cafe,40.68601,-73.9116,29,4.5,Mexican,New York
Maya Taqueria,40.67796,-73.9685499,371,3.5,Mexican,New York
Maya Taqueria,40.67763,-73.9798,53,4,Mexican,New York
Mayamezcal,40.72711,-73.98817,604,4,Mexican,New York
Maz Mezcal,40.77741,-73.95103,348,3.5,Mexican,New York
Mazzat,40.684942,-74.003028,173,4.5,Mediterranean,New York
Meatpoint,40.74989,-73.99425,1,4,Mediterranean,New York
Medi Winebar,40.765861,-73.987418,405,3.5,Mediterranean,New York
Mediterraneo Restaurant,40.7649733,-73.9609846,288,3,Italian,New York
Mediterraneo Restaurant,40.67931,-74.10486,46,3.5,Mediterranean,New York
Memo Shish Kebab,40.7428577,-73.9931724,88,3.5,Mediterranean,New York
Memo Shish Kebab - Brooklyn,40.61033432,-73.95495954,296,3.5,Mediterranean,New York
Memoria Restaurant,40.75679,-73.96679,62,4,Italian,New York
Merakia,40.74073,-73.99104,148,4,Mediterranean,New York
Mercato,40.75619,-73.9937,857,4,Italian,New York
Merchants BBQ,40.712398,-74.015418,1,4,BBQ,New York
Mesa Azteca,40.70506,-73.92022,239,4,Mexican,New York
Mesa Coyoacan,40.715528,-73.944273,749,4,Mexican,New York
Mex 'N Roll,40.71747192,-73.95858649,18,4.5,Mexican,New York
Mex Carrolls Diner,40.68556,-74.00276,31,4,Mexican,New York
Mexican cantina,40.61302,-74.12178,14,4,Mexican,New York
Mexican Deli,40.7996094,-73.9685912,27,4,Mexican,New York
Mexican Festival,40.79821,-73.96887,267,3,Mexican,New York
Mexican Food Cart,40.77772872,-73.95135204,2,5,Mexican,New York
Mexico 2000 Grocery,40.707683,-73.955017,68,4,Mexican,New York
Mexico 2000 Restaurant,40.70765,-73.95493,127,4,Mexican,New York
Mexico Diner,40.6387,-73.96963,91,4.5,Mexican,New York
Mexico Lindo Restaurant,40.73981,-73.97984,244,3.5,Mexican,New York
Mexicocina Agaveria,40.67688507,-73.96361411,24,4.5,Mexican,New York
Mexicue,40.74347289,-73.98804644,437,4,Mexican,New York
Mexicue,40.74202,-74.00046,359,4,Mexican,New York
Mexicue,40.754412,-73.986511,491,4,Mexican,New York
Mexicue,40.77536,-73.95628,159,4,Mexican,New York
Mexikosher,40.78458,-73.97393,74,3.5,Mexican,New York
Mezcal Kitchen,40.66334,-74.11837,112,3.5,Mexican,New York
Mezcal Kitchen JC,40.73428,-74.0591,65,4,Mexican,New York
Mezcal's Mexican Restaurant- Carroll Gardens,40.676055,-73.999229,62,3,Mexican,New York
Mezcals Mexican Restaurant,40.67583246,-73.980665,129,3,Mexican,New York
Meze,40.62523,-74.00211,302,4,Mediterranean,New York
Mezetto,40.72288638,-73.98893626,586,4,Mediterranean,New York
Mezquite Restaurant,40.76167,-73.9109,257,4,Mexican,New York
Mezzaluna,40.771125,-73.959251,142,3.5,Italian,New York
Mi Espiguita Taqueria,40.76120336,-73.92614365,113,4.5,Mexican,New York
Mi Garba,40.73325321,-73.98984879,148,4,Italian,New York
Mi Mariachi Taqueria,40.73156,-74.06974,266,4.5,Mexican,New York
Mi Nidito,40.767383,-73.989492,177,3,Mexican,New York
Mi Otra Casa Restaurant,40.743265,-73.874115,27,4,Mexican,New York
Mi Pequeno Ranchito Restaurant,40.63888332,-73.99449204,4,3.5,Mexican,New York
Mi Querido Mexico Lindo,40.79733,-73.93816,12,4.5,Mexican,New York
Mi Taqueria Tolte Restaurant,40.74225,-73.87199,13,3.5,Mexican,New York
Mi Tierra Restaurant,40.67513139,-73.960126,35,4,Mexican,New York
Mi Tlaxcalita Mexican Cuisine,40.69883,-73.91917,9,3,Mexican,New York
Michael's of Brooklyn,40.607633,-73.9428922,218,4.5,Italian,New York
Middle Eats,40.74412,-73.9953,63,4,Mediterranean,New York
Midtown Grill,40.73399765,-74.05924056,67,3.5,Mediterranean,New York
Mighty Quinn's,40.72025463,-73.96252312,56,4.5,BBQ,New York
Mighty Quinn's Barbeque,40.727574,-73.988623,1739,4,BBQ,New York
Mighty Quinn's Barbeque,40.73667421,-74.00130105,406,3.5,BBQ,New York
Mighty Quinn's Barbeque,40.712545,-74.0156618,261,3.5,BBQ,New York
Mighty Quinn's Barbeque,40.77231,-73.95543,291,3.5,BBQ,New York
Mighty Quinn's Barbeque,40.7533948,-73.987599,121,3.5,BBQ,New York
Mighty Quinn's Barbeque,40.67758,-73.95736,86,3,BBQ,New York
Mike's Pizza,40.75214,-73.934339,102,4,Italian,New York
Mike's Restaurant,40.74905654,-74.04088294,14,3.5,Mexican,New York
Milk + Honey,40.70944,-74.01012,32,2.5,Mediterranean,New York
Milk And Roses,40.7364097,-73.9550825,364,4,Italian,New York
Mille Nonne,40.7180351,-73.9882738,17,4.5,Italian,New York
Mimi's Hummus,40.64035,-73.9667,350,4,Mediterranean,New York
Mimi's Italian Restaurant & Piano Bar,40.75611,-73.96728,285,3.5,Italian,New York
Mimmo Cucina Italiana,40.77764,-73.94565,76,4,Italian,New York
Mint Kitchen,40.73345,-73.99301,108,4.5,Mediterranean,New York
Miraj Healthy Grill,40.7464441,-73.9802022,122,4.5,Mediterranean,New York
Miramar,40.70814,-74.01779,184,3.5,Mediterranean,New York
Miriam,40.68017198,-73.97775552,979,4,Mediterranean,New York
Misi,40.71341,-73.96662,239,4,Italian,New York
Mision Burrito,40.740255,-74.04693,52,4,Mexican,New York
Misirizzi,40.7272,-73.99228,130,4.5,Italian,New York
Miss Ada,40.689436,-73.9723809,196,4.5,Mediterranean,New York
Miss KOREA BBQ,40.747452,-73.986336,1651,3.5,BBQ,New York
Miss Mamie's Spoonbread Too,40.801462,-73.960859,399,3,BBQ,New York
Miti Miti,40.67866725,-73.97912008,891,4,Mexican,New York
Mix Platter Halal Boys,40.79151,-74.05698,41,3,Mediterranean,New York
Miznon,40.742575,-74.006206,307,4,Mediterranean,New York
Mo's Original,40.66127,-73.95342,69,4.5,BBQ,New York
Moe's Falafel,40.7522877,-73.9897059,3,1.5,Mediterranean,New York
Moe's Southwest Grill,40.7527917,-73.9859157,123,3.5,Mexican,New York
Moe's Southwest Grill,40.75146274,-73.99337187,76,3,Mexican,New York
Mojave,40.77532901,-73.91199117,709,3.5,Mexican,New York
Molcajete Mexican Restaurant,40.748864,-73.874088,21,4,Mexican,New York
Molcajetes,40.7185,-74.08314,13,5,Mexican,New York
Mole,40.73822,-74.00524,428,3.5,Mexican,New York
Mole,40.780331,-73.950302,364,3,Mexican,New York
Molos,40.77137066,-74.01326973,470,3.5,Mediterranean,New York
Molyvos,40.7644338,-73.9806394,483,3.5,Mediterranean,New York
MoMA Café 2,40.76118078,-73.97707443,223,3.5,Italian,New York
Mombar,40.767456,-73.91246,152,4,Mediterranean,New York
Momento Restaurant,40.750941,-73.939311,52,3,Mexican,New York
Momo's Mediterranean Grill,40.679426,-73.863661,33,4,Mediterranean,New York
Momofuku Nishi,40.7443479,-73.9988054,573,4,Italian,New York
Monk's Meats,40.7050538,-73.922903,16,3.5,BBQ,New York
Monte's,40.6775499,-73.98724,139,4,Italian,New York
Monte's Brick Oven,40.8072349,-73.9269925,135,4,Italian,New York
Monte's Trattoria,40.72959,-74.0011,342,4,Italian,New York
Montebello Ristorante Italiano,40.760504,-73.970625,85,3.5,Italian,New York
Montesacro Pinseria Brooklyn,40.71338,-73.95136,34,4.5,Italian,New York
Morandi,40.73534,-74.00151,673,3.5,Italian,New York
Mordi's Schnitzel Truck,40.7144933,-74.0337762,75,4.5,Mediterranean,New York
Morelos Authentic Mexican Cuisine,40.67185,-73.97898,20,4.5,Mexican,New York
Morgan's Barbecue,40.679879,-73.974093,761,3.5,BBQ,New York
Morso,40.759032,-73.960801,126,3.5,Italian,New York
Moshe's Falafel,40.75727413,-73.98209814,103,4,Mediterranean,New York
Moshe's Falafel,40.75729,-73.982168,18,4.5,Mediterranean,New York
Mothership Meat Company,40.7526,-73.93678,43,3.5,BBQ,New York
Motorino,40.710559,-73.963462,241,3.5,Italian,New York
Motorino,40.73039,-73.98381,1075,3.5,Italian,New York
Motorino,40.7855672,-73.9730817,205,3.5,Italian,New York
Mozzarella & Vino,40.76204,-73.97718,250,4,Italian,New York
Mr Broadway,40.75236,-73.98724,274,2.5,Mediterranean,New York
Mr Burrito,40.7409739,-73.921299,25,4.5,Mexican,New York
Mr Falafel,40.67029572,-73.97909546,191,4,Mediterranean,New York
Mr Grillooo,40.6458118,-73.90296539,3,3.5,Mediterranean,New York
Mr Q BBQ Grill,40.63755,-74.00707,32,3,BBQ,New York
Mr. Nice Guy Deli & Grill,40.7054199,-73.94447,10,4.5,Mexican,New York
MTerranean,40.739178,-74.007027,8,2,Mediterranean,New York
Mulata Grill,40.70168,-73.91929,15,3.5,BBQ,New York
My Kitchen Healthy Foods,40.727214,-74.037809,13,3.5,BBQ,New York
My Mexico,40.725021,-74.077462,38,4.5,Mexican,New York
My Pie,40.77823,-73.98117,138,4.5,Italian,New York
My Pie Pizzeria Romana,40.7608512,-73.9694809,719,4.5,Italian,New York
Nacho Crespo,40.65249,-74.00661,5,5,Mexican,New York
Nacho Macho Taco,40.680609,-73.977808,161,4.5,Mexican,New York
Nacho Macho Taco,40.67640681,-73.96272753,279,4.5,Mexican,New York
Nacho Macho Taco,40.69646,-73.91388,28,4.5,Mexican,New York
Naked Dog,40.73127207,-73.95934936,192,4.5,Italian,New York
Nanoosh,40.77586,-73.98165,416,3.5,Mediterranean,New York
Nanoosh,40.73425,-73.99233,253,3.5,Mediterranean,New York
Nanoosh,40.7472875,-73.9832812,172,3,Mediterranean,New York
Nanoosh,40.75942,-73.97979,83,2.5,Mediterranean,New York
Naples 45 Ristorante E Pizzeria,40.75382401,-73.97617712,364,3.5,Italian,New York
Napoli Pizza & Pasta,40.75718,-73.92686,298,4,Italian,New York
Napoli's Pizza,40.73937,-74.03483,97,4,Italian,New York
Naranjo's Taco Truck,40.74025,-73.98912,5,4,Mexican,New York
Natureworks,40.745068,-73.981859,247,4,Mediterranean,New York
Natureworks Restaurant - 55th St,40.76253207,-73.97690824,79,3.5,Mediterranean,New York
NAYA,40.7023139,-74.0114968,140,4.5,Mediterranean,New York
NAYA,40.7516816,-73.9739628,403,4,Mediterranean,New York
NAYA,40.75885,-73.97504,37,4,Mediterranean,New York
NAYA,40.763121,-73.977025,204,4,Mediterranean,New York
Naya Mezze & Grill,40.758541,-73.966255,501,4,Mediterranean,New York
Nealtican Deli Grocery Corp,40.707988,-73.923703,5,2.5,Mexican,New York
Neapolitan Express,40.707015,-74.009735,189,3.5,Italian,New York
Neapolitan Express,40.75338,-73.98913,17,3.5,Italian,New York
Nefista Vegan Kofteh,40.729414,-74.000735,12,5,Mediterranean,New York
Nello,40.76577,-73.97,325,2,Italian,New York
Nerai,40.7602,-73.97308,450,4.5,Mediterranean,New York
New Corner Restaurant,40.62852,-74.01661,142,3.5,Italian,New York
New Mexico Place,40.70851,-73.94356,189,3.5,Mexican,New York
New Mexico Place II,40.701727,-73.90607167,36,4,Mexican,New York
New Taco Express,40.74267,-73.98276,56,3,Mexican,New York
New Wonjo Restaurant,40.74788,-73.98665,1307,3.5,BBQ,New York
New Yummy Taco,40.66439,-73.98055,26,3,Mexican,New York
Newtown,40.7091391,-73.9372268,127,4.5,Mediterranean,New York
Newyork Style Halal Chicken & Rice,40.68216,-74.10303,1,4,Mediterranean,New York
Nica Trattoria,40.7756431,-73.950783,131,4,Italian,New York
Nick's Pizza,40.78272,-73.94781,515,4,Italian,New York
Nini's Deli & Grocery,40.76114,-73.94065,1,5,Mexican,New York
Nino's 46,40.7569159,-73.980516,1153,4,Italian,New York
Nino's Restaurant,40.768115,-73.955328,240,3.5,Italian,New York
Ninos Aq,40.774944,-73.908585,129,4,Italian,New York
Nittis,40.7567,-73.99411,133,4.5,Italian,New York
Nizza,40.76018,-73.99113,733,3.5,Italian,New York
No Fun,40.72145,-73.98789,319,3,Mexican,New York
Nocciola Ristorante,40.79734062,-73.93829238,216,4,Italian,New York
Nocello,40.76541901,-73.9833374,151,3.5,Italian,New York
Noche De Margaritas,40.7801018,-73.9497833,345,4,Mexican,New York
Noche Mexicana,40.79742,-73.96814,255,3,Mexican,New York
Noidue Carne,40.77625,-73.98146,31,4,Italian,New York
Nolita Pizza,40.72834,-73.98764,20,4.5,Italian,New York
NOMO Kitchen,40.7198301,-74.0000708,509,3.5,Mediterranean,New York
Non Solo Piada,40.75414,-73.99245,331,4.5,Italian,New York
Nonna Beppa Soho,40.72564,-74.00713,69,4,Italian,New York
Nonna's Pizzeria & Italian Kitchen,40.725965,-73.941842,14,3.5,Italian,New York
Nonnas 1977,40.76851,-73.90997,25,5,Italian,New York
Noodle Pudding,40.69979,-73.99203,556,4,Italian,New York
NORMA Gastronomia Siciliana,40.743553,-73.980026,332,4.5,Italian,New York
North Miznon,40.77843,-73.98079,110,3.5,Mediterranean,New York
Northern Bell,40.71389,-73.94855,257,4,BBQ,New York
Nostro East Village,40.726591,-73.9895454,19,4.5,Italian,New York
Nostro Ristorante,40.660738,-73.994285,239,4.5,Italian,New York
Not Ray's Pizza,40.68600464,-73.97418213,198,4,Italian,New York
Novita Restaurant,40.73918,-73.98629,301,4,Italian,New York
Nuevo Mexico Bar & Restaurant,40.667476,-73.987365,243,3.5,Mexican,New York
Nuevo Tacos Al Suadero,40.74872,-73.87206,30,4,Mexican,New York
Nuevo Tacos Al Suadero,40.7491493,-73.8681183,5,3,Mexican,New York
Numero 28 Pizzeria - New York,40.76936,-73.95508,245,3.5,Italian,New York
Numero 28 Pizzeria - Upper West Side,40.79175,-73.97228,203,3.5,Italian,New York
Numero 28 Pizzeria - West Village,40.73012,-74.00275,468,4,Italian,New York
Numero 28 Pizzeria & Cucina,40.68683493,-73.99077465,114,4,Italian,New York
Numero 28 Pizzeria Napoletana,40.73041,-73.98595,520,4,Italian,New York
NY Gyro Xpress,40.74194,-74.0007,114,4,Mediterranean,New York
NYC Falafel,40.72251492,-73.98903005,47,4,Mediterranean,New York
O2 BBQ,40.790165,-74.000752,109,4,BBQ,New York
Oak Tuscan Truffle Restaurant,40.735042,-74.00002,81,4.5,Italian,New York
Oasis,40.71775485,-73.95736326,611,4,Mediterranean,New York
Oasis Falafel,40.728935,-73.950164,71,4,Mediterranean,New York
Oaxaca Taco De Revolucion,40.7475815,-73.9542618,1,4,Mexican,New York
Oaxaca Taqueria,40.78414536,-73.97781372,384,3.5,Mexican,New York
Oaxaca Taqueria,40.68634,-73.954767,162,3.5,Mexican,New York
Oaxaca Taqueria,40.74531174,-73.97952271,120,3.5,Mexican,New York
Oaxaca Taqueria,40.688233,-73.986593,83,3,Mexican,New York
Oaxaca Taqueria,40.76013565,-73.9920578,105,4,Mexican,New York
Oaxaca Taqueria,40.70544737,-74.00836418,75,3,Mexican,New York
Oaxaca Taqueria,40.683345,-73.934967,85,3.5,Mexican,New York
Oaxaca Taqueria,40.67667007,-73.98397827,311,3.5,Mexican,New York
Oaxaca Taqueria,40.7631133,-73.95915594,84,3.5,Mexican,New York
Oaxaca Taqueria,40.7148433,-73.9626569,41,3,Mexican,New York
Oaxaca Taqueria,40.77964,-73.95081,87,3.5,Mexican,New York
Obicà Mozzarella Bar Pizza e Cucina,40.7400486,-73.9893018,429,4,Italian,New York
Obicà Mozzarella Bar Pizza e Cucina,40.761998,-73.97324,116,3,Italian,New York
Ofrenda,40.73391,-74.00242,953,4,Mexican,New York
Ogliastro,40.674397,-73.963448,180,4,Italian,New York
OK 218,40.71899,-73.995811,56,3.5,BBQ,New York
Old Rose,40.7383,-74.00932,116,3.5,Italian,New York
Olea,40.6877844,-73.9706046,845,4,Mediterranean,New York
Olio e Piú,40.733826,-73.999852,2022,4,Italian,New York
Olive Garden Italian Restaurant,40.75973,-73.98463,663,3,Italian,New York
Olive Garden Italian Restaurant,40.651439,-73.869263,267,2.5,Italian,New York
Olive Garden Italian Restaurant,40.734006,-73.868733,386,2.5,Italian,New York
Olympia Pita,40.62304,-73.96449,68,3,Mediterranean,New York
Omar's Mediterranean Cuisine,40.751888,-73.981211,152,4,Mediterranean,New York
One Lenox,40.76106,-73.96124,56,4.5,Mediterranean,New York
Open Kitchen,40.709234,-74.006897,104,3.5,Mediterranean,New York
Open Kitchen,40.746926,-73.982776,131,3.5,Mediterranean,New York
Ora di Pasta,40.7644615,-73.9738617,184,4,Italian,New York
Ora Restaurant,40.738244,-73.988867,1,2,Mediterranean,New York
Orale Mex Food,40.770261,-73.918361,2,4.5,Mexican,New York
Orale Mexican Kitchen,40.720536,-74.042976,1052,4,Mexican,New York
Orale Mexican Kitchen,40.754888,-74.029532,155,4,Mexican,New York
Orale Tacos,40.7689108,-73.9256464,44,4,Mexican,New York
Oregano,40.7190165,-73.9586248,385,4,Italian,New York
Organic Mexican Food,40.7598992,-73.98045096,4,3.5,Mexican,New York
Orient Express Cocktail Bar,40.73573,-74.00746,117,3.5,Mediterranean,New York
Original Pizza & Grill,40.7256416,-73.9515314,5,2.5,Mediterranean,New York
Ornella Trattoria Italiana,40.7748162,-73.9132582,872,4,Italian,New York
Oro Restaurant & Lounge,40.7514791,-73.9395537,128,4,Italian,New York
Orso,40.759994,-73.989025,180,4,Italian,New York
Ortobello Restaurant,40.6142764,-73.98072064,239,4,Italian,New York
Ortomare Ristorante Pizzeria,40.80124,-73.96161,32,4.5,Italian,New York
Oshi's Cafe,40.6099699,-73.9439699,7,5,Mediterranean,New York
Osteria 106,40.79894,-73.96174,100,4.5,Italian,New York
Osteria 57,40.73467,-73.99786,105,4.5,Italian,New York
Osteria Al Doge,40.75662,-73.9849,460,4,Italian,New York
Osteria Cotta,40.78554,-73.97263,837,4,Italian,New York
Osteria della Pace,40.7096522,-74.0112896,74,3,Italian,New York
Osteria Fusco,40.77414838,-73.86944826,27,3,Italian,New York
Osteria Laguna,40.750647,-73.9737998,326,3.5,Italian,New York
Osteria Laura,40.80251,-73.95355,7,5,Italian,New York
Osteria Morini Manhattan,40.72191799,-73.99764721,1127,4,Italian,New York
Otto Enoteca Pizzeria,40.73206054,-73.99619791,2105,3.5,Italian,New York
Otto Strada,40.74660389,-74.03116056,280,4,Italian,New York
Otto's Tacos,40.72912895,-73.9875403,746,4,Mexican,New York
